Date,Code,Name,Market,Score,Close,preset,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,valid,vol_ratio,candle_pct,cum_5d_gain,upper_wick_ratio,rs_ratio,longterm_ma_breakouts,ma3,ma5,ma10,is_first_pullback,pullback_quality,cup_and_handle_detected,inverse_hns_detected,gap_support_detected,peak_180d,ret_180d,sell_date,sell_close,Amount,past_60,past_120,past_240,slope60,slope120,pos_252_high,drawdown60,new_high_252,vol20,vol60,range60_pct,range120_pct,days_since_52w_low,days_since_52w_high,pos_60_high,pos_120_high,pos_240_high,past_5d,past_20,runup60,For_5d,For_20d,Inst_5d,Inst_20d,PER_num,PBR_num,외인소진율_num,pre_5d_max_high_ratio,pre_5d_min_low_ratio,pre_5d_vol_trend,pre_10d_max_high_ratio,pre_10d_drawdown,pre_20d_vol_ratio,gap_up_count_5d,long_red_count_5d,long_red_in_10d,consecutive_red_max,Year,is_loser,is_sw,is_100,is_50,p_loss,p_sw,p_100plus,p_50plus,p_30plus,p_10plus,SuperScore,window,_pct,_bin_p_sw,_bin_p_100plus,_bin_p_50plus,_bin_p_30plus,_bin_p_10plus,_bin_p_loss,매출_YoY,영업이익_YoY,영업이익률_변화,PER,PBR,영업이익률,성장그룹,_매출bin
2026-01-19,032820,우리기술,KOSDAQ,62.39,6140.0,default,30.0,100.0,72.2,75,79.6,0.0,0,100.0,0,100.0,0,100,True,12.24,9.45,47.95,0.0,1.353,,4966.67,4579.0,4298.0,False,보통 조정,True,False,False,391.85667752443,173.6156351791531,2026-05-22,16800.0,429732724020.0,47.951807228915655,62.43386243386245,181.00686498855833,-0.1812623483424537,-0.1812623483424537,0.0,0.0,1,7.859160090840013,5.472344048520206,73.44632768361582,73.44632768361582,285,0,0.0,0.0,0.0,3.9959839357429714,15.983935742971886,47.951807228915655,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.2284351749845313,0.4777899476694657,0.6360702334741708,0.7682789732286657,0.8609878565384683,0.9057886858029944,3.744063653570742,2026,1.0,"(0.4, 0.5]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.9, 0.95]","(0.2, 0.25]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-01-20,032820,우리기술,KOSDAQ,62.73,7980.0,default,30.0,84.0,62.0,100,100.0,0.0,0,100.0,0,100.0,0,100,True,6.4,7.4,98.75,0.0,1.786,,6281.67,5372.0,4691.5,False,보통 조정,True,False,False,278.44611528822054,110.52631578947368,2026-05-22,16800.0,465966795420.0,80.54298642533936,110.0,276.4150943396226,-0.0223584278350668,-0.0223584278350668,0.0,0.0,1,9.849887073088674,6.632698464600742,125.42372881355932,125.42372881355932,286,0,0.0,0.0,0.0,6.711915535444947,26.84766214177979,80.54298642533936,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.2347380441735687,0.5613857362830118,0.8118872549019608,0.7856570260283426,0.8776191983926847,0.9474881240521046,4.512146084726617,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.9, 0.95]","(0.2, 0.25]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-01-21,032820,우리기술,KOSDAQ,54.25,8540.0,default,30.0,87.2,0.0,100,77.0,0.0,0,100.0,0,100.0,0,70,True,6.72,-0.81,114.57,19.57,1.838,,7553.33,6284.0,5142.0,False,보통 조정,True,False,False,253.62997658079624,96.72131147540983,2026-05-22,16800.0,684974133760.0,86.46288209606988,124.73684210526316,296.28770301624127,0.1591301765707802,0.1591301765707802,-14.428857715430864,-14.428857715430864,0,9.866765714633434,6.639844642506533,181.92090395480224,181.92090395480224,287,0,-14.428857715430864,-14.428857715430864,-14.428857715430864,7.20524017467249,28.82096069868996,86.46288209606988,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.2923024150655045,0.4799206294876475,0.818216374269006,0.7617995266338915,0.8538567330821648,0.918621079780903,3.920928177413628,2026,1.0,"(0.4, 0.5]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.9, 0.95]","(0.25, 0.3]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-01-22,032820,우리기술,KOSDAQ,41.79,8390.0,pullback,0.0,61.2,0.0,100,0.0,0.0,0,100.0,0,100.0,0,70,True,4.12,-9.78,107.93,0.55,1.778,,8303.33,7155.0,5592.0,False,가짜 눌림,True,False,False,259.9523241954708,100.23837902264604,2026-05-22,16800.0,547272719520.0,76.44584647739221,125.84118438761776,302.3980815347722,0.3304591824352493,0.3304591824352493,-15.931863727454909,-15.931863727454909,0,9.947168837621655,6.6442280656938415,181.92090395480224,181.92090395480224,288,1,-15.931863727454909,-15.931863727454909,-15.931863727454909,6.370487206449351,25.481948825797403,76.44584647739221,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.1631189089518464,0.2830796871697316,0.5243055555555555,0.6097396869503587,0.7126805865033735,0.8812100640221759,2.584392507054588,2026,1.0,"(0.25, 0.3]","(0.5, 1.0]","(0.6, 0.7]","(0.7, 0.8]","(0.85, 0.9]","(0.15, 0.2]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-01-23,031330,에스에이엠티,KOSDAQ,45.76,4360.0,pullback,0.0,9.2,0.0,100,0.0,64.5,80,0.0,0,32.5,0,85,True,0.55,-0.34,8.86,6.33,0.938,,4300.0,4189.0,4117.5,True,진짜 지지,True,False,False,326.3761467889908,257.56880733944956,2026-05-22,15590.0,5295765000.0,18.47826086956521,44.37086092715232,71.9921104536489,0.2200276802506121,0.2200276802506121,-6.8376068376068355,-6.8376068376068355,0,4.188001338519054,3.1768909229574316,40.119760479041915,40.119760479041915,354,1,-6.8376068376068355,-6.8376068376068355,-6.8376068376068355,1.5398550724637676,6.1594202898550705,18.47826086956521,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.1319561605657316,0.2549960263616246,0.4460852832500637,0.6704812030075189,0.7938062626913451,0.9328773249456536,2.4417634196185745,2026,1.0,"(0.25, 0.3]","(0.4, 0.5]","(0.6, 0.7]","(0.7, 0.8]","(0.9, 0.95]","(0.1, 0.15]",30.008652015919708,68.99109792284867,0.6999999999999997,5.47,0.83,3.03,🚀 매출+영업이익 폭발,"(29.526, 4923.529]"
2026-01-26,032820,우리기술,KOSDAQ,49.67,8470.0,pullback,0.0,47.9,100.0,100,0.0,0.0,0,100.0,0,100.0,0,100,True,2.87,18.13,37.95,0.18,1.87,,7983.33,8094.0,6336.5,False,가짜 눌림,True,False,False,256.5525383707202,98.34710743801654,2026-05-22,16800.0,498476668690.0,61.6412213740458,132.05479452054794,307.2115384615385,0.6267890460065411,0.6267890460065411,-15.130260521042082,-15.130260521042082,0,11.277571245149588,7.361433461901766,181.92090395480224,181.92090395480224,292,5,-15.130260521042082,-15.130260521042082,-15.130260521042082,5.13676844783715,20.5470737913486,61.6412213740458,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.2203799188937193,0.5366952724691871,0.7779187552213868,0.7715934858792002,0.8802691173783664,0.918621079780903,4.349767601986751,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.9, 0.95]","(0.2, 0.25]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-01-27,032820,우리기술,KOSDAQ,47.83,8770.0,pullback,30.0,28.4,0.0,100,0.0,60.4,0,100.0,0,100.0,0,100,True,1.71,-10.87,9.9,0.0,1.973,,8110.0,8252.0,6812.0,False,가짜 눌림,True,False,False,244.35575826681867,91.56214367160776,2026-05-22,16800.0,349321492010.0,81.95020746887967,138.63945578231292,329.9019607843137,0.8132357071446285,0.8132357071446285,-12.124248496993983,-12.124248496993983,0,11.173779120880846,7.348799769864839,181.92090395480224,181.92090395480224,293,6,-12.124248496993983,-12.124248496993983,-12.124248496993983,6.829183955739972,27.31673582295989,81.95020746887967,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.201336615692208,0.5366952724691871,0.7779187552213868,0.7759710930442639,0.8823668596277575,0.9383918783112098,4.411275118756349,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.9, 0.95]","(0.2, 0.25]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-01-28,032820,우리기술,KOSDAQ,44.79,8740.0,pullback,0.0,14.1,0.0,100,0.0,90.6,0,94.5,0,100.0,0,100,True,0.84,-1.91,2.34,0.53,1.932,,8660.0,8292.0,7288.0,False,가짜 눌림,True,False,False,245.53775743707095,92.21967963386729,2026-05-22,16800.0,186121804740.0,83.22851153039832,150.4297994269341,331.60493827160496,0.972128545348508,0.972128545348508,-12.424849699398798,-12.424849699398798,0,11.216460002123885,7.253596571099448,181.92090395480224,181.92090395480224,294,7,-12.424849699398798,-12.424849699398798,-12.424849699398798,6.93570929419986,27.74283717679944,83.22851153039832,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.1015440530110413,0.4119838805338063,0.6008354218880535,0.6335499845249148,0.7968722582535618,0.9353596828531918,3.59050807193693,2026,1.0,"(0.4, 0.5]","(0.5, 1.0]","(0.6, 0.7]","(0.7, 0.8]","(0.9, 0.95]","(0.1, 0.15]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-01-29,032820,우리기술,KOSDAQ,45.92,9010.0,pullback,30.0,11.9,13.5,100,0.0,70.4,0,66.7,0,100.0,0,100,True,0.71,1.35,7.39,1.25,2.024,,8840.0,8416.0,7785.5,False,가짜 눌림,True,False,False,235.1831298557159,86.45948945615982,2026-05-22,16800.0,168632745760.0,91.70212765957446,147.52747252747253,364.4329896907217,1.128226724790229,1.128226724790229,-9.719438877755517,-9.719438877755517,0,11.12065693864796,7.251297560240552,181.92090395480224,181.92090395480224,295,8,-9.719438877755517,-9.719438877755517,-9.719438877755517,7.6418439716312045,30.567375886524815,91.70212765957446,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.1692151934087418,0.7999074074074074,0.7779187552213868,0.7944896115627823,0.9040315826888864,0.9678442028985508,5.842218578816367,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.7, 0.8]","(0.9, 1.0]","(0.95, 1.0]","(0.15, 0.2]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-01-30,027360,아주IB투자,KOSDAQ,52.83,4790.0,default,30.0,100.0,12.8,100,76.2,0.0,0,70.7,0,82.3,0,70,True,10.04,2.57,42.14,2.08,1.173,,4256.67,3977.0,3615.5,False,보통 조정,True,False,False,316.4926931106471,229.43632567849684,2026-05-22,15780.0,265294882870.0,134.22982885085574,112.41685144124168,110.08771929824564,1.3225886577766002,1.3225886577766002,-4.960317460317465,-4.960317460317465,0,7.74828279655467,6.658526983600136,163.46053319393624,163.46053319393624,296,0,-4.960317460317465,-4.960317460317465,-4.960317460317465,11.185819070904644,44.74327628361858,134.22982885085574,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.2248271014309218,0.7846251753694827,0.7013888888888888,0.8187092672071213,0.9040315826888864,0.948432119893776,5.470131617539548,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.8, 0.9]","(0.9, 1.0]","(0.9, 0.95]","(0.2, 0.25]",-22.713414634146343,41.66666666666667,10.640000000000002,41.98,1.3,23.42,📉 매출감소,"(-58.927, -13.876]"
2026-02-02,058470,리노공업,KOSDAQ,42.74,94700.0,pullback,0.0,37.8,0.0,100,0.0,0.0,0,100.0,0,86.8,0,100,True,2.27,-5.96,25.76,0.08,1.191,,97566.67,92580.0,80180.0,False,보통 조정,True,False,False,36.21964097148891,12.46040126715946,2026-05-22,106500.0,215750275000.0,64.40972222222223,107.44797371303396,107.8942746750966,0.5541975795750502,0.5541975795750502,-17.147856517935256,-17.147856517935256,0,5.469684022228881,4.204965763958652,110.88560885608857,110.88560885608857,298,3,-17.147856517935256,-17.147856517935256,-17.147856517935256,5.367476851851852,21.46990740740741,64.40972222222223,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.118458417346835,0.1567480664872025,0.34537916478215,0.5663211542206622,0.7354957100980468,0.9057886858029944,1.6854445641804698,2026,1.0,"(0.15, 0.2]","(0.3, 0.4]","(0.5, 0.6]","(0.7, 0.8]","(0.9, 0.95]","(0.1, 0.15]",33.89647735442128,42.51207729468599,2.8599999999999994,30.24,6.26,47.51,🚀 매출+영업이익 폭발,"(29.526, 4923.529]"
2026-02-03,027360,아주IB투자,KOSDAQ,50.5,5110.0,default,30.0,77.2,25.1,100,71.4,0.0,0,100.0,0,83.7,0,70,True,5.72,5.04,42.94,1.76,1.179,,4791.67,4471.0,3920.5,False,가짜 눌림,True,False,False,290.4109589041096,208.80626223091977,2026-05-22,15780.0,228994424890.0,155.6278139069535,125.1101321585903,114.70588235294116,1.434364620733122,1.434364620733122,-7.761732851985559,-7.761732851985559,0,8.453164532371487,6.926533618621283,189.5974908520648,189.5974908520648,300,0,-7.761732851985559,-7.761732851985559,-7.761732851985559,12.968984492246124,51.875937968984495,155.6278139069535,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.2082651685610763,0.831851851851852,0.8241058621396258,0.8439617924596465,0.9055373762914852,0.9521450482642386,6.026637270314929,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.8, 0.9]","(0.9, 1.0]","(0.95, 1.0]","(0.2, 0.25]",-22.713414634146343,41.66666666666667,10.640000000000002,41.98,1.3,23.42,📉 매출감소,"(-58.927, -13.876]"
2026-02-04,032820,우리기술,KOSDAQ,40.46,9480.0,pullback,30.0,16.2,0.0,100,0.0,66.1,0,0.0,0,100.0,0,85,True,0.97,-0.84,8.47,5.62,1.921,,9140.0,9092.0,8692.0,False,진짜 지지,False,False,False,218.56540084388183,77.21518987341771,2026-05-22,16800.0,265004081160.0,122.27432590855804,155.87044534412956,376.8611670020121,1.6186409999973717,1.6186409999973717,-5.2947052947052935,-5.2947052947052935,0,11.220382513560274,7.189935670008987,182.7683615819209,182.7683615819209,301,0,-5.2947052947052935,-5.2947052947052935,-5.2947052947052935,10.189527159046504,40.758108636186016,122.27432590855804,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.1015440530110413,0.5666666666666668,0.6476190476190476,0.6893828120704882,0.8072003779407431,0.9594660255876942,4.513322081608793,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.6, 0.7]","(0.8, 0.9]","(0.95, 1.0]","(0.1, 0.15]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-02-05,020150,롯데에너지머티리얼즈,KOSPI,51.36,48850.0,pullback,30.0,33.0,52.0,100,53.0,22.2,0,66.7,0,100.0,0,100,True,1.98,5.39,19.44,0.66,1.378,,46183.33,42840.0,41790.0,False,보통 조정,True,False,False,70.11258955987718,23.029682702149444,2026-05-22,60100.0,62662142100.0,38.97581792318634,82.61682242990653,90.8203125,-0.039675850980003,-0.039675850980003,-3.2673267326732702,-3.2673267326732702,0,8.190985965406895,6.493499579659179,80.03565062388593,80.03565062388593,259,0,-3.2673267326732702,-3.2673267326732702,-3.2673267326732702,3.247984826932195,12.99193930772878,38.97581792318634,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,1,0.200292669589608,0.2408524159831782,0.5281316044699514,0.7310826145068544,0.8613776824400494,0.9333933873892092,2.390729894593824,2026,1.0,"(0.2, 0.25]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.9, 0.95]","(0.2, 0.25]",-24.91410838967084,-125.46583850931677,-14.3,-9.97,0.97,-21.44,❌ 역성장,"(-58.927, -13.876]"
2026-02-06,032820,우리기술,KOSDAQ,44.43,9490.0,pullback,30.0,6.0,45.2,100,0.0,79.6,0,0.0,0,100.0,0,100,True,0.36,4.52,5.09,0.02,1.957,,9440.0,9252.0,9028.0,False,진짜 지지,False,False,False,218.22971548998947,77.02845100105374,2026-05-22,16800.0,103407879900.0,131.74603174603178,159.64432284541724,351.9047619047619,1.804450568899979,1.804450568899979,-5.1948051948051965,-5.1948051948051965,0,11.14923383467064,7.170319126753,182.7683615819209,182.7683615819209,303,2,-5.1948051948051965,-5.1948051948051965,-5.1948051948051965,10.97883597883598,43.915343915343925,131.74603174603178,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.1075220838345038,0.6238419177194688,0.6008354218880535,0.7534918019568835,0.8434209925133969,0.967909192825112,4.7518059828268235,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.95, 1.0]","(0.1, 0.15]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-02-09,032820,우리기술,KOSDAQ,41.26,9520.0,pullback,30.0,6.0,0.0,100,1.5,65.8,0,0.0,0,100.0,0,100,True,0.36,-1.35,8.55,0.85,1.876,,9453.33,9402.0,9133.0,False,진짜 지지,False,False,False,217.2268907563025,76.47058823529412,2026-05-22,16800.0,105706586160.0,126.397146254459,159.0476190476191,313.9130434782609,1.8828688239413656,1.8828688239413656,-4.895104895104896,-4.895104895104896,0,11.198276202982978,7.166431984901836,182.7683615819209,182.7683615819209,306,5,-4.895104895104896,-4.895104895104896,-4.895104895104896,10.533095521204917,42.13238208481966,126.397146254459,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.1075220838345038,0.5851851851851851,0.6008354218880535,0.6804496578690128,0.8434209925133969,0.9594660255876942,4.485480176067534,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.6, 0.7]","(0.8, 0.9]","(0.95, 1.0]","(0.1, 0.15]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-02-10,047040,대우건설,KOSPI,56.38,7060.0,default,30.0,74.2,82.7,100,89.9,0.0,0,78.0,0,100.0,0,65,True,5.42,11.53,37.89,0.51,1.519,,6116.67,5874.0,5465.5,False,보통 조정,False,False,False,471.5297450424929,304.3909348441926,2026-05-22,28550.0,361980390600.0,104.9346879535559,89.27613941018765,89.78494623655915,0.9193178218044258,0.9193178218044258,-4.979811574697168,-4.979811574697168,0,6.990076948659168,4.643708095742286,120.14814814814814,120.14814814814814,307,0,-4.979811574697168,-4.979811574697168,-4.979811574697168,8.74455732946299,34.97822931785196,104.9346879535559,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.1969919324415675,0.6297484996184405,0.7956584737132791,0.8373467965093204,0.9055373762914852,0.953047675419344,4.9864304447033785,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.8, 0.9]","(0.9, 1.0]","(0.95, 1.0]","(0.15, 0.2]",-23.315815529913554,-302.2823120813694,-13.959999999999999,-1.74,0.47,-10.12,❌ 역성장,"(-58.927, -13.876]"
2026-02-11,032820,우리기술,KOSDAQ,50.63,12350.0,default,30.0,25.8,100.0,100,93.4,0.0,0,0.0,0,100.0,0,100,True,1.55,19.79,30.27,0.0,2.538,,10456.67,10042.0,9567.0,False,진짜 지지,False,False,False,144.5344129554656,36.03238866396761,2026-05-22,16800.0,600446737150.0,215.05102040816325,229.33333333333337,466.51376146788994,2.0837533596165967,2.0837533596165967,0.0,0.0,1,12.332823362136407,8.002819277856684,248.8700564971751,248.8700564971751,308,0,0.0,0.0,0.0,17.92091836734694,71.68367346938776,215.05102040816325,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,1,1,0.348532038117992,0.8693551634380462,0.7969663742690059,0.7734651511139816,0.8776191983926847,0.967909192825112,5.668577602488249,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.95, 1.0]","(0.3, 0.4]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-02-12,032820,우리기술,KOSDAQ,50.31,13620.0,default,30.0,52.1,60.8,100,80.3,0.0,0,37.2,0,100.0,0,65,True,3.21,7.16,45.67,0.81,2.76,,11823.33,10896.0,10028.0,False,보통 조정,False,False,False,121.73274596182084,23.348017621145377,2026-05-22,16800.0,1473386770740.0,257.4803149606299,293.0735930735931,536.4485981308411,2.2221451343156,2.2221451343156,-5.153203342618385,-5.153203342618385,0,12.30005246678636,8.050038543837097,305.6497175141243,305.6497175141243,309,0,-5.153203342618385,-5.153203342618385,-5.153203342618385,21.456692913385822,85.8267716535433,257.4803149606299,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,1,1,0.5545611066583548,0.8688888888888888,0.795284030010718,0.745923557321115,0.8181548870354911,0.9225243903335612,5.01725274181193,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.9, 0.95]","(0.5, 1.0]",22.159887798036465,-1016.6666666666666,-7.08,758.69,4.82,-6.3,⚠️ 매출만↑/이익↓,"(11.589, 29.526]"
2026-02-13,005440,현대지에프홀딩스,KOSPI,54.59,14420.0,default,30.0,82.3,63.1,100,43.3,0.0,0,100.0,0,100.0,0,100,True,6.23,7.61,44.92,0.57,1.368,,13483.33,12308.0,11053.0,False,보통 조정,True,False,False,37.239944521497925,-0.1386962552011095,2026-05-22,14400.0,65015511680.0,77.14987714987716,92.5233644859813,149.91334488734833,0.5236967768337306,0.5236967768337306,-3.8666666666666623,-3.8666666666666623,0,4.701421861022725,3.401747486919937,92.3076923076923,92.3076923076923,308,0,-3.8666666666666623,-3.8666666666666623,-3.8666666666666623,6.429156429156429,25.71662571662572,77.14987714987716,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.1458176956434576,0.3897463538363983,0.8657563025210084,0.8750461879898547,0.9342148823726528,0.9577779142862992,4.1178374752834905,2026,1.0,"(0.3, 0.4]","(0.5, 1.0]","(0.8, 0.9]","(0.9, 1.0]","(0.95, 1.0]","(0.1, 0.15]",9.208697177871054,38.36446239273094,0.7200000000000002,3.15,0.32,3.39,📈 안정 성장,"(-0.187, 11.589]"
2026-02-19,018880,한온시스템,KOSPI,58.6,5270.0,default,30.0,78.8,100.0,100,78.2,0.0,0,100.0,0,100.0,0,70,True,5.88,17.11,36.0,0.56,1.355,,4706.67,4677.0,4216.5,False,보통 조정,True,False,False,11.195445920303616,-4.174573055028463,2026-05-22,5050.0,861456128470.0,47.82608695652173,49.41876949248653,24.61574840387799,0.1829833395091539,0.1829833395091539,-7.543859649122808,-7.543859649122808,0,6.74121395229119,4.604091457815628,106.89655172413792,106.89655172413792,262,0,-7.543859649122808,-7.543859649122808,-7.543859649122808,3.98550724637681,15.942028985507244,47.82608695652173,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.1963725971083549,0.6289810823754789,0.7702368145205781,0.8030410602295586,0.8776191983926847,0.9256540597741052,4.899302309823044,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.8, 0.9]","(0.8, 0.9]","(0.9, 0.95]","(0.15, 0.2]",8.851150649584447,183.14136125654449,1.53,-11.55,0.81,2.48,📈 안정 성장,"(-0.187, 11.589]"
2026-02-20,088350,한화생명,KOSPI,64.15,6600.0,default,30.0,100.0,100.0,100,95.5,0.0,0,100.0,0,100.0,0,70,True,9.18,29.16,62.16,0.0,1.692,,5503.33,5052.0,4408.5,False,가짜 눌림,True,False,False,14.54545454545455,-15.151515151515149,2026-05-22,5600.0,607566537600.0,121.4765100671141,113.9384116693679,151.42857142857142,0.6888955810926395,0.6888955810926395,0.0,0.0,1,7.537255359240048,5.108803917602845,125.25597269624572,125.25597269624572,317,0,0.0,0.0,0.0,10.123042505592842,40.49217002237137,121.4765100671141,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.269496269143809,0.4929414628209809,0.7247157320872274,0.7951402436380978,0.8791249919952836,0.9363684461539508,3.9007902144860305,2026,1.0,"(0.4, 0.5]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.9, 0.95]","(0.25, 0.3]",11.597221092364512,4.585232452142206,-0.28000000000000025,4.41,0.18,4.18,📈 안정 성장,"(11.589, 29.526]"
2026-02-23,010170,대한광통신,KOSDAQ,50.73,4760.0,default,30.0,52.0,99.9,100,77.4,0.0,0,55.9,0,100.0,0,50,True,3.2,14.98,39.18,0.45,1.266,,4148.33,3844.0,3524.5,False,보통 조정,False,False,False,561.7647058823529,410.5042016806722,2026-05-22,24300.0,268825526760.0,169.99432785025525,322.360248447205,559.2797783933518,1.151536998535588,1.151536998535588,-5.555555555555558,-5.555555555555558,0,7.6533525018282464,8.036310947382146,187.50713063320023,187.50713063320023,340,0,-5.555555555555558,-5.555555555555558,-5.555555555555558,14.16619398752127,56.66477595008508,169.99432785025525,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.358431211697148,0.831851851851852,0.7125778461304777,0.7682789732286657,0.8776191983926847,0.9633554707738684,5.277400289657436,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.95, 1.0]","(0.3, 0.4]",-8.70988867059594,27.946127946127948,4.1,-8.79,4.34,-15.35,📉 매출감소,"(-13.876, -0.187]"
2026-02-24,047040,대우건설,KOSPI,44.71,8110.0,pullback,30.0,31.3,67.1,100,44.6,78.7,0,52.5,0,100.0,0,50,True,1.88,8.42,5.32,0.54,1.334,,7803.33,7728.0,7217.0,False,보통 조정,False,False,False,397.5339087546239,252.03452527743528,2026-05-22,28550.0,222011063470.0,136.44314868804662,110.64935064935068,139.2330383480826,1.4327221047902956,1.4327221047902956,-4.023668639053257,-4.023668639053257,0,6.786036524108832,4.941870339969919,148.89543446244477,148.89543446244477,321,0,-4.023668639053257,-4.023668639053257,-4.023668639053257,11.370262390670552,45.48104956268221,136.44314868804662,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,1,1,1,0.1225345590336279,0.5347222222222222,0.6008354218880535,0.7374934175882043,0.8241902232826276,0.9623934698118674,4.245171695374539,2026,1.0,"(0.5, 1.0]","(0.5, 1.0]","(0.7, 0.8]","(0.8, 0.9]","(0.95, 1.0]","(0.1, 0.15]",-23.315815529913554,-302.2823120813694,-13.959999999999999,-1.74,0.47,-10.12,❌ 역성장,"(-58.927, -13.876]"
