Date,Year,Code,Name,Market,Close,Amount,p_sw,p_100plus,p_50plus,p_10plus,p_loss,StrongScore_v1,StrongScore_v2,SafeScore,SuperScore,ret_180d,peak_180d,sell_close,_score_pct,등급,가능성태그,week
2025-05-15,2025,060370,LS마린솔루션,KOSDAQ,18343.0,5377287136.0,0.7140251147951873,0.6816119036737565,0.7181057488785245,0.6814655322287901,0.480456187760734,2.921686573253253,4.210086566919772,-0.3212441254675653,4.737970209148202,51.01128495883989,99.80373984626289,27700.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-19
2025-05-14,2025,347700,스피어,KOSDAQ,10550.0,11157458450.0,0.7841509509647526,0.8265232470178568,0.7996778005219494,0.7567965568587263,0.4609329648602762,3.4700495942224396,4.9906801548005975,0.0086060899380209,5.5368446853461455,172.51184834123222,183.41232227488155,28750.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-19
2025-05-12,2025,030530,원익홀딩스,KOSDAQ,4450.0,11446503600.0,0.8036571787759295,0.7415117575374464,0.70849372136454,0.7279046617552871,0.4570958950706478,3.3175411038572027,4.838515445107138,-0.1211764304781248,5.751092312406056,840.4494382022472,1037.0786516853932,41850.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-19
2025-05-09,2025,030530,원익홀딩스,KOSDAQ,4300.0,5590206400.0,0.7600468498114974,0.7306736551619256,0.6860663777773581,0.7344416246575024,0.4295012135639907,3.2032149828267578,4.6591442964667245,0.0074435592724095,5.45296243029502,823.2558139534884,1076.7441860465117,39700.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-18
2025-05-08,2025,030530,원익홀딩스,KOSDAQ,4375.0,7331725625.0,0.771783733255645,0.7366749838249583,0.6976706388421267,0.7123232097132274,0.4299897751728731,3.2580547640007524,4.739969947251648,-0.0276318175957843,5.567888456692083,866.8571428571429,1056.571428571429,42300.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-18
2025-05-07,2025,030530,원익홀딩스,KOSDAQ,4440.0,17701769400.0,0.7844774228251511,0.7532448970255889,0.7164992371053446,0.7249561523989888,0.4600023839024376,3.2797940833143064,4.765368993574966,-0.1336003776088654,5.544762308739323,870.7207207207207,1039.6396396396397,43100.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-18
2025-05-02,2025,030530,원익홀딩스,KOSDAQ,4135.0,5978031525.0,0.6828924528600674,0.7264141977542065,0.6854893144418288,0.7328659804581622,0.4346712629610554,2.9544454437312293,4.248766185367413,-0.0221350394471238,4.655568213795397,895.1632406287788,1123.7001209189843,41150.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-17
2025-04-30,2025,030530,원익홀딩스,KOSDAQ,4130.0,5866454370.0,0.7061084058535798,0.7354928409225948,0.7097850002538824,0.7249340543541807,0.4326424671116322,3.0660645449752497,4.413385310032075,-0.0035592265959176,4.897871722977636,886.682808716707,1125.181598062954,40750.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-17
2025-04-29,2025,030530,원익홀딩스,KOSDAQ,4240.0,8364142000.0,0.8034895741283934,0.7737543392195698,0.7583111809970717,0.7389555852658437,0.442527831726806,3.4443557487579946,4.99568423489776,0.0235831928947294,5.822256582649905,870.5188679245284,1093.3962264150944,41150.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-17
2025-04-28,2025,030530,원익홀딩스,KOSDAQ,4320.0,13045713120.0,0.8132375124983678,0.7851428977814554,0.7542839441163295,0.7106517109368761,0.4392224649955427,3.49326589829253,5.073089907184451,-0.0205249589876319,5.936262800005965,805.0925925925926,1071.2962962962963,39100.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-17
2025-04-25,2025,347700,스피어,KOSDAQ,9600.0,14944464000.0,0.8664103668385951,0.8495529591980047,0.7767754168522797,0.7148152417075108,0.4777640928820287,3.694807770401014,5.3746408907951775,-0.1824145641428423,6.275283203975807,100.52083333333334,116.14583333333334,19250.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-16
2025-04-24,2025,347700,스피어,KOSDAQ,9340.0,3762917880.0,0.8630156591275768,0.8350093599503148,0.7735076756288108,0.7761655734044736,0.4238686317529372,3.767331429431139,5.486998795908512,0.2064956636730714,6.510813432511081,103.1049250535332,122.16274089935762,18970.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-16
2025-04-23,2025,347700,스피어,KOSDAQ,9120.0,5054951520.0,0.8687305818602045,0.8406700360421718,0.7896864693528375,0.7777429549483801,0.4454780735024691,3.76592712199177,5.478245230230796,0.1177820117372521,6.4599154510896994,116.44736842105262,127.52192982456138,19740.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-16
2025-04-21,2025,347700,스피어,KOSDAQ,8500.0,4674090500.0,0.8168359068106037,0.7613422052821406,0.7775690156874531,0.7418187075681638,0.4420640724423266,3.4859618991578216,5.058240742977773,0.0508860686121477,5.958038705894404,100.94117647058822,144.11764705882354,17080.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-16
2025-04-17,2025,437730,삼현,KOSDAQ,13370.0,143735094160.0,0.8281224807200952,0.8106893878880299,0.7576789421672644,0.7426668679968467,0.4837160851157088,3.4906482959281764,5.068521866196673,-0.1755677474175865,5.862644381622407,371.95213163799554,404.11368735976066,63100.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-15
2025-04-15,2025,347700,스피어,KOSDAQ,7760.0,1533717440.0,0.7288848000849683,0.7366784626338915,0.7324590200672669,0.7289021818368311,0.4286517487538422,3.166827616765325,4.564284699498366,0.0470046399717181,5.145589257080472,148.06701030927834,167.39690721649484,19250.0,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2025-15
