Date,등급,가능성태그,예상수익률,Code,Name,Market,Close,Amount,Score,StrongScore,peak_pred,p_sw,p_100plus,p_50plus,p_loss,ret_180d,peak_180d,sell_close,sell_date,past_60,past_120,past_240,pos_252_high,slope60,drawdown60,Year,YYYYMM,p_sw%,p_100plus%,p_50plus%,p_loss%,week,하락,대박실패
2024-07-18,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+56% (대상승),078930,GS,KOSPI,48750.0,10073700000.0,48.03,1.54,55.9,0.3257998058075065,0.5876112724279171,0.6442592452970479,0.4834821230120075,-24.6,0.8,36750.0,2025-04-17,8.93854748603351,17.046818727490987,29.82689747003995,-15.217391304347828,0.1586260600232724,-15.217391304347828,2024,2024-07,32.6,58.8,64.4,48.3,2024-28,1,1
2024-07-18,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+65% (대상승),047040,대우건설,KOSPI,4250.0,105631816250.0,53.64,1.44,64.8,0.3276129634491235,0.519477694680185,0.5751957760917772,0.4484429176200274,-23.6,1.6,3245.0,2025-04-17,14.555256064690036,8.974358974358964,2.7811366384522307,-14.400805639476332,0.0907486769542062,-14.400805639476332,2024,2024-07,32.8,51.9,57.5,44.8,2024-28,1,1
2024-07-19,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+91% (대상승),039200,오스코텍,KOSDAQ,42000.0,10728984000.0,44.0,2.57,91.3,0.5917152105291841,0.71030404224908,0.6906658888458059,0.4808577330202085,-27.6,9.2,30400.0,2025-04-18,34.61538461538463,110.52631578947368,34.18530351437701,-6.458797327394206,0.6910456446919687,-6.458797327394206,2024,2024-07,59.2,71.0,69.1,48.1,2024-28,1,1
2024-07-22,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+92% (대상승),039200,오스코텍,KOSDAQ,42350.0,13346983650.0,44.9,2.52,91.7,0.5743892249532947,0.7158055012474889,0.6854686629476443,0.4832544735466992,-27.9,8.3,30550.0,2025-04-21,36.392914653784224,110.69651741293534,32.550860719874805,-5.679287305122493,0.7032864400917141,-5.679287305122493,2024,2024-07,57.4,71.6,68.5,48.3,2024-29,1,1
2024-07-22,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+59% (대상승),047040,대우건설,KOSPI,4175.0,16171428300.0,44.1,1.35,58.5,0.2904991444959552,0.4966624422628259,0.5744717874417695,0.4199498478839084,-21.2,3.5,3290.0,2025-04-21,13.605442176870742,6.369426751592355,-3.5796766743648956,-15.91137965760322,0.1182177324832865,-15.91137965760322,2024,2024-07,29.0,49.7,57.4,42.0,2024-29,1,1
2024-07-23,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+92% (대상승),039200,오스코텍,KOSDAQ,42050.0,10162854250.0,47.62,2.58,92.2,0.5895625685666056,0.7181479599284034,0.6913600786515174,0.478223680079287,-26.5,9.0,30900.0,2025-04-22,39.23841059602648,110.3551775887944,21.35642135642135,-6.347438752783963,0.7115885875073045,-6.347438752783963,2024,2024-07,59.0,71.8,69.1,47.8,2024-29,1,1
2024-07-24,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+91% (대상승),039200,오스코텍,KOSDAQ,43200.0,9382176000.0,52.21,2.63,91.0,0.6016542447345563,0.7391371214724074,0.6927307841769086,0.4859411389391884,-29.5,6.1,30450.0,2025-04-23,43.04635761589404,121.31147540983606,23.42857142857142,-3.786191536748329,0.7186625597991741,-3.786191536748329,2024,2024-07,60.2,73.9,69.3,48.6,2024-29,1,1
2024-08-02,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 🔻 손절 주의,+40% (상승),007070,GS리테일,KOSPI,19201.0,23220614144.0,53.98,0.93,40.2,0.258393112368689,0.3601972148609009,0.4189831076824001,0.4015912260538224,-22.9,4.7,14810.0,2025-05-07,9.24556213017751,-1.533333333333331,-8.365944449747065,-12.813876401943425,0.0547049062739023,-3.6432980378381057,2024,2024-08,25.8,36.0,41.9,40.2,2024-30,1,1
2024-08-14,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+102% (대박),084370,유진테크,KOSDAQ,48000.0,22825392000.0,45.09,2.3,101.8,0.5409445316497893,0.6911643145812987,0.6882272050330616,0.5240844289734822,-33.3,9.0,32000.0,2025-05-19,-0.6211180124223614,31.147540983606547,44.57831325301205,-19.999999999999996,-0.396132614791942,-19.999999999999996,2024,2024-08,54.1,69.1,68.8,52.4,2024-32,1,1
2024-08-20,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+100% (대상승),084370,유진테크,KOSDAQ,49400.0,6688414200.0,40.75,2.21,99.7,0.5038133184588206,0.6816283483371054,0.6919052185130429,0.5085363176540538,-36.1,2.8,31550.0,2025-05-22,-6.6162570888468775,31.733333333333324,54.13416536661466,-17.666666666666664,-0.3701308828682981,-17.666666666666664,2024,2024-08,50.4,68.2,69.2,50.9,2024-33,1,1
2024-08-23,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+68% (대상승),039200,오스코텍,KOSDAQ,39950.0,123932929950.0,40.76,2.42,68.4,0.6059743813844243,0.6472966492478712,0.6706268921362069,0.5205845338854784,-28.5,9.4,28550.0,2025-05-27,27.63578274760383,80.36117381489842,42.67857142857143,-12.8680479825518,0.3338687104667419,-12.8680479825518,2024,2024-08,60.6,64.7,67.1,52.1,2024-33,1,1
2024-08-29,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+64% (대상승),039200,오스코텍,KOSDAQ,40950.0,103244491350.0,52.34,2.02,64.0,0.5050320329483521,0.5801780731079742,0.6597776383307327,0.5146840106665367,-29.7,6.5,28800.0,2025-06-02,9.491978609625672,70.27027027027026,43.43257443082311,-10.687022900763354,0.2594953817594564,-10.687022900763354,2024,2024-08,50.5,58.0,66.0,51.5,2024-34,1,1
2024-09-02,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+63% (대상승),039200,오스코텍,KOSDAQ,41300.0,33705921200.0,48.51,2.08,63.3,0.5028006121806797,0.5843063400039182,0.6606785407184053,0.4825316782651797,-32.0,5.6,28100.0,2025-06-05,14.722222222222214,48.29443447037703,41.43835616438356,-9.92366412213741,0.260970672263783,-9.92366412213741,2024,2024-09,50.3,58.4,66.1,48.3,2024-35,1,1
2024-09-03,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+63% (대상승),039200,오스코텍,KOSDAQ,39850.0,50742519300.0,43.31,2.01,62.7,0.4745176202731105,0.5955004583665434,0.6693072810386191,0.4857733229855995,-28.7,9.4,28400.0,2025-06-09,15.674891146589264,37.889273356401375,26.910828025477706,-13.086150490730642,0.247306847805545,-13.086150490730642,2024,2024-09,47.5,59.6,66.9,48.6,2024-35,1,1
2024-09-09,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+46% (상승),009420,한올바이오파마,KOSPI,37850.0,21616967700.0,40.77,1.83,45.8,0.4938360430622435,0.5327215735218471,0.5790290448756856,0.5161404730822179,-30.6,37.4,26250.0,2025-06-13,12.148148148148152,1.4745308310991856,42.83018867924528,-19.03743315508022,0.2585670373022031,-6.427688504326334,2024,2024-09,49.4,53.3,57.9,51.6,2024-36,1,0
2024-09-11,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+52% (대상승),112610,씨에스윈드,KOSPI,63000.0,90557586000.0,41.44,1.41,52.0,0.3330524035810533,0.6045105435908323,0.5795975672989192,0.536682546330265,-21.1,16.7,49700.0,2025-06-17,36.511375947995674,21.153846153846143,8.43373493975903,-11.51685393258427,0.6631650586300558,-6.528189910979232,2024,2024-09,33.3,60.5,58.0,53.7,2024-36,1,0
2024-09-12,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+173% (대박),232140,와이씨,KOSDAQ,14000.0,266532742000.0,40.58,2.74,173.4,0.6829758765246394,0.6873993884611822,0.6762051005148568,0.5103327363704061,-25.0,7.1,10500.0,2025-06-18,-23.622476813966177,82.76762402088774,268.42105263157896,-38.99782135076253,-0.5360443055992352,-29.07801418439716,2024,2024-09,68.3,68.7,67.6,51.0,2024-36,1,1
2024-09-13,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+53% (대상승),112610,씨에스윈드,KOSPI,65600.0,27710555200.0,42.53,1.45,53.3,0.328642324850102,0.6017710751426528,0.5917456695415245,0.5150057486400835,-28.6,12.0,46850.0,2025-06-19,41.22712594187299,27.626459143968862,17.352415026833622,-7.86516853932584,0.6736885199788698,-2.670623145400597,2024,2024-09,32.9,60.2,59.2,51.5,2024-36,1,0
2024-09-19,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+64% (대상승),001740,SK네트웍스,KOSPI,5500.0,9217059500.0,60.75,2.0,64.3,0.5106008924363389,0.5815964815118332,0.6267140561883061,0.5131163319074771,-20.4,0.2,4380.0,2025-06-20,12.936344969199176,-9.983633387888702,-13.11216429699842,-35.59718969555035,0.1239307352470124,0.0,2024,2024-09,51.1,58.2,62.7,51.3,2024-37,1,1
2024-09-19,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+53% (대상승),112610,씨에스윈드,KOSPI,69000.0,58896606000.0,50.63,1.78,52.5,0.4271545969378456,0.6414520848124012,0.6006048147660646,0.5303997003460912,-30.3,6.5,48100.0,2025-06-20,52.486187845303874,35.55992141453832,21.693121693121697,-3.08988764044944,0.687649238141017,-0.7194244604316502,2024,2024-09,42.7,64.1,60.1,53.0,2024-37,1,1
2024-09-20,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+55% (대상승),112610,씨에스윈드,KOSPI,68800.0,34827179200.0,44.92,1.86,55.0,0.4408248971917636,0.6422803611928439,0.6063118679533257,0.5171119523128619,-31.3,6.8,47250.0,2025-06-23,53.571428571428584,38.01404212637913,23.297491039426532,-3.3707865168539297,0.6946654785582619,-1.573676680972813,2024,2024-09,44.1,64.2,60.6,51.7,2024-37,1,1
2024-09-23,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+57% (대상승),112610,씨에스윈드,KOSPI,69000.0,22723632000.0,47.62,2.0,56.9,0.4835749347120912,0.6472508523849101,0.6016685064638724,0.510078834088162,-30.6,6.5,47900.0,2025-06-24,53.50389321468298,37.999999999999986,27.0718232044199,-3.08988764044944,0.6983132577581008,-1.7094017094017144,2024,2024-09,48.4,64.7,60.2,51.0,2024-38,1,1
2024-09-24,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+56% (대상승),112610,씨에스윈드,KOSPI,72300.0,62086395900.0,54.23,2.3,56.4,0.5757545196249034,0.654561179784824,0.6438844561804126,0.527097228598455,-33.9,0.0,47800.0,2025-06-25,48.30769230769232,39.03846153846153,32.66055045871559,-1.6326530612244872,0.708949839070684,-1.6326530612244872,2024,2024-09,57.6,65.5,64.4,52.7,2024-38,1,1
2024-09-25,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+54% (대상승),112610,씨에스윈드,KOSPI,69700.0,31773651100.0,43.09,2.36,53.7,0.5780567909967452,0.650082082404622,0.6538701161082322,0.5014676888999566,-31.9,3.7,47500.0,2025-06-26,40.8080808080808,37.475345167652854,39.53953953953955,-5.170068027210883,0.7219405893362407,-5.170068027210883,2024,2024-09,57.8,65.0,65.4,50.1,2024-38,1,1
2024-09-26,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+68% (대상승),034220,LG디스플레이,KOSPI,11720.0,77382155560.0,51.0,2.63,68.4,0.6520186259109527,0.6581212802158223,0.6437803180308168,0.4768880168071733,-22.2,1.3,9120.0,2025-06-27,1.4718614718614689,8.2179132040628,2.7619465146865307,-13.377679231337767,-0.3002337559713794,-12.143928035982013,2024,2024-09,65.2,65.8,64.4,47.7,2024-38,1,1
2024-09-26,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+57% (대상승),112610,씨에스윈드,KOSPI,71700.0,28109913300.0,51.39,2.41,56.6,0.5972120424452652,0.6455814805122377,0.6472010132678899,0.4988628460842075,-33.6,0.8,47600.0,2025-06-27,54.35952637244347,25.569176882662003,44.556451612903224,-2.4489795918367308,0.7404600594099408,-2.4489795918367308,2024,2024-09,59.7,64.6,64.7,49.9,2024-38,1,1
2024-09-27,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+56% (대상승),112610,씨에스윈드,KOSPI,69900.0,22990249800.0,43.55,2.47,56.0,0.601093282529171,0.6720403396589725,0.655658249542113,0.5004892419570437,-32.9,1.7,46900.0,2025-06-30,50.97192224622029,23.71681415929203,43.38461538461538,-4.897959183673473,0.7421157876191007,-4.897959183673473,2024,2024-09,60.1,67.2,65.6,50.0,2024-38,1,1
2024-09-30,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+54% (대상승),112610,씨에스윈드,KOSPI,69000.0,20687580000.0,47.11,2.5,54.5,0.6099467075991478,0.6791965556683709,0.6526444058624311,0.5014085780829987,-31.5,1.9,47250.0,2025-07-01,48.068669527896986,29.45590994371483,43.45114345114345,-6.122448979591832,0.7386449036610017,-6.122448979591832,2024,2024-09,61.0,67.9,65.3,50.1,2024-39,1,1
2024-10-02,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+54% (대상승),112610,씨에스윈드,KOSPI,68800.0,26139252800.0,48.29,2.27,54.2,0.5423422648024572,0.6542217237335959,0.6566006279244422,0.4957364366700162,-30.7,0.3,47700.0,2025-07-02,45.14767932489452,21.98581560283688,30.79847908745248,-6.394557823129254,0.733460399916213,-6.394557823129254,2024,2024-10,54.2,65.4,65.7,49.6,2024-39,1,1
2024-10-04,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+53% (대상승),112610,씨에스윈드,KOSPI,66800.0,21308264800.0,49.92,2.17,52.9,0.5099830261174961,0.6440374126968696,0.6501621438609401,0.4894800735260374,-26.1,3.1,49350.0,2025-07-03,38.877338877338886,17.398945518453424,23.475046210720897,-9.115646258503396,0.7235097185599549,-9.115646258503396,2024,2024-10,51.0,64.4,65.0,48.9,2024-39,1,1
2024-10-07,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+103% (대박),232140,와이씨,KOSDAQ,14120.0,36049066000.0,40.68,2.94,103.1,0.7036791212717433,0.7122917821080798,0.6847355904797978,0.461580166139646,-27.6,3.6,10220.0,2025-07-04,-17.03877790834313,123.77179080824088,281.10661268556004,-38.474945533769066,-0.4474726972181531,-26.611226611226613,2024,2024-10,70.4,71.2,68.5,46.2,2024-40,1,1
2024-10-07,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+53% (대상승),112610,씨에스윈드,KOSPI,66500.0,20135003000.0,49.93,2.18,53.2,0.5190584895325583,0.6459630823322856,0.6356223827584255,0.4925691325304054,-27.7,3.6,48100.0,2025-07-04,37.25490196078432,18.96243291592128,25.0,-9.523809523809524,0.71321743825251,-9.523809523809524,2024,2024-10,51.9,64.6,63.6,49.3,2024-40,1,1
2024-10-08,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+52% (대상승),112610,씨에스윈드,KOSPI,66300.0,28071950400.0,50.48,2.23,51.9,0.5390702018468242,0.6440094985701011,0.6391078533155032,0.4957298896125029,-29.2,1.8,46950.0,2025-07-07,35.86065573770492,14.904679376083196,24.15730337078652,-9.795918367346934,0.7018561319127491,-9.795918367346934,2024,2024-10,53.9,64.4,63.9,49.6,2024-40,1,1
2024-10-10,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+60% (대상승),039200,오스코텍,KOSDAQ,38950.0,33803341750.0,40.57,2.18,59.8,0.5137758493397631,0.6057439739093593,0.6974593069638679,0.4833258801523706,-24.1,11.9,29550.0,2025-07-08,-9.207459207459213,43.462246777163905,50.38610038610039,-15.049073064340234,-0.3615411390392502,-15.049073064340234,2024,2024-10,51.4,60.6,69.7,48.3,2024-40,1,0
2024-10-14,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+53% (대상승),112610,씨에스윈드,KOSPI,64800.0,32321592000.0,46.69,1.94,52.7,0.4402392313795726,0.6487415528639923,0.6510267740925056,0.5000472026696902,-26.8,4.2,47450.0,2025-07-10,30.909090909090907,17.391304347826097,29.600000000000005,-11.836734693877547,0.6402514455369344,-11.836734693877547,2024,2024-10,44.0,64.9,65.1,50.0,2024-41,1,1
2024-10-15,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+110% (대박),232140,와이씨,KOSDAQ,14360.0,35057987040.0,40.63,2.83,110.3,0.6787007479326269,0.7279493189308989,0.6964670080461304,0.4968876290097374,-30.4,-3.1,9990.0,2025-07-11,-4.963600264725343,131.98707592891762,331.8796992481203,-37.429193899782135,-0.4231930127449193,-25.363825363825367,2024,2024-10,67.9,72.8,69.6,49.7,2024-41,1,1
2024-10-15,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+55% (대상승),112610,씨에스윈드,KOSPI,67200.0,47545075200.0,50.78,2.33,54.5,0.5628690051160723,0.6583814666860238,0.6667981928476252,0.5062234207116131,-28.0,0.4,48400.0,2025-07-11,39.13043478260869,26.07879924953096,35.62058526740665,-8.571428571428575,0.6291389866178274,-8.571428571428575,2024,2024-10,56.3,65.8,66.7,50.6,2024-41,1,1
2024-10-16,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+55% (대상승),039200,오스코텍,KOSDAQ,42150.0,40178644500.0,40.1,2.01,55.5,0.4967081151338515,0.5831286123984304,0.689437137502743,0.5245064455076494,-27.0,1.1,30750.0,2025-07-14,-2.880184331797231,47.89473684210526,92.90617848970253,-8.069792802617226,-0.2667357857706436,-8.069792802617226,2024,2024-10,49.7,58.3,68.9,52.5,2024-41,1,1
2024-10-21,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+58% (대상승),009420,한올바이오파마,KOSPI,49500.0,130711234500.0,51.25,2.27,58.1,0.5447399171596691,0.6727581238018828,0.681909756288696,0.5292890785083458,-39.6,5.1,29900.0,2025-07-17,36.36363636363635,42.85714285714286,68.94197952218431,-0.2016129032258118,0.3711316387263922,-0.2016129032258118,2024,2024-10,54.5,67.3,68.2,52.9,2024-42,1,1
2024-10-22,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+57% (대상승),009420,한올바이오파마,KOSPI,49800.0,110016018600.0,45.97,2.55,57.1,0.6281318184005916,0.6800622062541481,0.6786377850812678,0.5142917915707185,-41.2,1.2,29300.0,2025-07-18,34.959349593495936,41.276595744680854,72.31833910034602,-4.230769230769226,0.4147196222836958,-4.230769230769226,2024,2024-10,62.8,68.0,67.9,51.4,2024-42,1,1
2024-11-04,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+56% (대상승),009420,한올바이오파마,KOSPI,44200.0,44979643800.0,41.47,2.18,56.3,0.5210519350924188,0.6578966633283656,0.6156624607775503,0.4909157779459449,-38.7,6.1,27100.0,2025-07-31,30.191458026509576,26.64756446991403,26.285714285714292,-15.000000000000002,0.5751044629989841,-15.000000000000002,2024,2024-11,52.1,65.8,61.6,49.1,2024-44,1,1
2024-11-06,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+52% (대상승),009420,한올바이오파마,KOSPI,45500.0,41591004000.0,42.62,2.73,51.5,0.6664807352906394,0.7003750852683672,0.6537064115532305,0.4892363298593136,-42.4,3.1,26200.0,2025-08-04,42.63322884012539,34.020618556701024,31.502890173410417,-12.5,0.553491835279478,-12.5,2024,2024-11,66.6,70.0,65.4,48.9,2024-44,1,1
2024-11-14,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+141% (대박),027360,아주IB투자,KOSDAQ,3415.0,118620117205.0,62.29,2.74,140.6,0.6393899241929499,0.7476950642036732,0.7401081820637776,0.5192325953451755,-34.3,1.2,2245.0,2025-08-12,51.77777777777776,17.96200345423142,56.65137614678899,-6.438356164383563,0.0315824922276915,0.0,2024,2024-11,63.9,74.8,74.0,51.9,2024-45,1,1
2024-11-15,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+149% (대박),027360,아주IB투자,KOSDAQ,3090.0,48270842880.0,42.77,2.76,149.1,0.6458428084470765,0.7496462093074022,0.7217988750208658,0.5116899622563931,-27.8,11.8,2230.0,2025-08-13,37.33333333333333,5.821917808219168,40.45454545454545,-15.342465753424662,0.12523192183515,-9.516837481698392,2024,2024-11,64.6,75.0,72.2,51.2,2024-45,1,0
2024-11-18,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+148% (대박),027360,아주IB투자,KOSDAQ,3035.0,92112246965.0,43.14,2.76,147.8,0.6595471692405517,0.7407272858755456,0.7180254458228837,0.5214349695792031,-26.7,11.0,2225.0,2025-08-14,40.18475750577368,3.583617747440271,37.33031674208145,-16.849315068493155,0.2112192942808332,-12.156295224312586,2024,2024-11,66.0,74.1,71.8,52.1,2024-46,1,0
2024-12-02,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+139% (대박),027360,아주IB투자,KOSDAQ,2830.0,31117451780.0,41.1,2.73,138.9,0.6784370610280664,0.7455799711248238,0.6791071807760046,0.5489262010227239,-22.6,19.1,2190.0,2025-08-29,32.24299065420561,-11.0062893081761,29.519450800915337,-22.46575342465753,0.6487872731675403,-18.08972503617945,2024,2024-12,67.8,74.6,67.9,54.9,2024-48,1,0
2024-12-03,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+155% (대박),027360,아주IB투자,KOSDAQ,3195.0,138023948880.0,46.39,2.98,155.5,0.6992935068294892,0.7697656633206175,0.7516449908638201,0.5117001216030808,-33.5,1.7,2125.0,2025-09-01,50.0,-3.4743202416918417,45.22727272727274,-12.465753424657532,0.714195032217827,-7.525325615050649,2024,2024-12,69.9,77.0,75.2,51.2,2024-48,1,1
2025-02-19,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+91% (대상승),027360,아주IB투자,KOSDAQ,2560.0,36992148480.0,48.71,2.6,91.1,0.673566454133156,0.6917711223928814,0.6379743821963754,0.5462240979641785,-21.9,9.0,2000.0,2025-11-14,-12.776831345826237,18.24480369515011,-4.299065420560744,-29.863013698630137,-0.2873038194209946,-24.03560830860534,2025,2025-02,67.4,69.2,63.8,54.6,2025-07,1,1
2025-03-25,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+90% (대상승),007390,네이처셀,KOSDAQ,28850.0,169353452450.0,53.98,2.9,89.6,0.6773649265514244,0.7564074602925538,0.7858483782137569,0.5286053350532396,-21.5,36.4,22650.0,2025-12-17,43.89027431421446,188.49999999999997,183.39882121807463,0.0,-0.2368902709863313,0.0,2025,2025-03,67.7,75.6,78.6,52.9,2025-12,1,0
2025-03-27,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+90% (대상승),007390,네이처셀,KOSDAQ,29100.0,230251858500.0,57.47,3.0,89.6,0.7275079360765491,0.7511705440774494,0.7678124616961384,0.5406374023807621,-24.1,35.2,22100.0,2025-12-19,43.349753694581274,196.33401221995928,207.286166842661,-5.057096247960846,-0.0387448024964585,-5.057096247960846,2025,2025-03,72.8,75.1,76.8,54.1,2025-12,1,0
2025-04-01,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+90% (대상승),007390,네이처셀,KOSDAQ,28700.0,38582902400.0,40.09,2.86,89.5,0.7037468946532366,0.7030288706636518,0.7283121181658093,0.518489954469733,-22.5,37.1,22250.0,2025-12-24,33.488372093023266,188.15261044176705,247.8787878787879,-6.36215334420881,0.243587969423222,-6.36215334420881,2025,2025-04,70.4,70.3,72.8,51.8,2025-13,1,0
2025-04-02,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+83% (대상승),007390,네이처셀,KOSDAQ,30350.0,83272994600.0,47.02,2.79,82.6,0.6875678678673239,0.7105464717816684,0.7325603085574726,0.5364745448608662,-27.8,29.7,21900.0,2025-12-26,46.973365617433416,201.09126984126985,257.4793875147232,-0.97879282218597,0.3591674825867132,-0.97879282218597,2025,2025-04,68.8,71.1,73.3,53.6,2025-13,1,0
2025-06-20,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+103% (대박),323410,카카오뱅크,KOSPI,32050.0,356567563650.0,52.18,2.84,102.9,0.7102704038259141,0.7148087308618697,0.7072607414806872,0.5347986791509745,-23.6,20.9,24500.0,2026-03-18,39.95633187772927,34.94736842105264,52.619047619047606,-2.43531202435312,0.4783603826133321,-2.43531202435312,2025,2025-06,71.0,71.5,70.7,53.5,2025-24,1,0
