Date,Code,Name,Market,Close,sell_date,sell_close,ret_180d,peak_180d,Score,Amount,chart_pattern,past_60,past_120,past_240,pos_252_high,slope60,drawdown60,For_20d,Inst_20d,PER_num,PBR_num,외인소진율_num,loser_prob,RF_위험,모드,결과,결과(peak),수익률(180일),고점도달(peak),RF손절확률
2023-06-20,178320,서진시스템,KOSDAQ,21000.0,2024-03-14,21600.0,2.857142857142847,10.238095238095246,76.59,71181957000.0,box_breakout,7.017543859649122,1.9407008086253397,22.39482200647249,-2.525773195876291,-1.205565185239266,-16.790648246546226,,,,5.89,13.83,0.4500188237075306,0,시그널전체풀,익절,일반,2.9,10.2,45.0
2023-06-20,281820,케이씨텍,KOSPI,21400.0,2024-03-14,40750.0,90.42056074766356,152.803738317757,67.41,6143447800.0,sideways,7.249584947426668,21.886792452830186,8.571428571428562,-6.376811594202902,-0.412326826315984,-12.80193236714976,52867.0,19277.0,18.93,2.52,14.12,0.3534565331087404,0,시그널전체풀,익절,100%+,90.4,152.8,35.3
2023-06-19,087010,펩트론,KOSDAQ,8751.0,2024-03-13,24858.0,184.05896468974973,422.1460404525197,75.92,10902205824.0,mixed,-0.3974235987392105,-13.89645776566758,-18.747903856903303,-27.882516372296095,0.8737635268625338,-9.459986987638258,157957.0,-113528.0,,41.98,5.71,0.4171367961743608,0,시그널전체풀,익절,슈퍼위너,184.1,422.1,41.7
2023-06-19,087010,펩트론,KOSDAQ,8751.0,2024-03-13,24858.0,184.05896468974973,422.1460404525197,76.36,10902205824.0,mixed,-0.3974235987392105,-13.89645776566758,-18.747903856903303,-27.882516372296095,0.8737635268625338,-9.459986987638258,157957.0,-113528.0,,41.98,5.71,0.4171367961743608,0,시그널전체풀,익절,슈퍼위너,184.1,422.1,41.7
2023-06-19,087010,펩트론,KOSDAQ,8751.0,2024-03-13,24858.0,184.05896468974973,422.1460404525197,83.92,10902205824.0,mixed,-0.3974235987392105,-13.89645776566758,-18.747903856903303,-27.882516372296095,0.8737635268625338,-9.459986987638258,157957.0,-113528.0,,41.98,5.71,0.4171367961743608,0,시그널전체풀,익절,슈퍼위너,184.1,422.1,41.7
2023-06-16,089030,테크윙,KOSDAQ,8000.0,2024-03-12,26850.0,235.62500000000003,250.0,58.69,16617984000.0,sideways,21.138211382113823,22.131147540983598,-5.071355759429153,-21.31389945078158,0.46310598240394757,-13.185378590078333,,,213.1,8.92,10.32,0.3545643261592536,0,시그널전체풀,익절,슈퍼위너,235.6,250.0,35.5
2023-06-16,001120,LX인터내셔널,KOSPI,34650.0,2024-03-12,26550.0,-23.376623376623375,39.82683982683983,57.65,43152001200.0,mixed,9.55631399317407,-20.44609665427509,-2.7272727272727226,-33.95061728395061,2.0377993373057897,-8.59375,-495608.0,970450.0,12.54,0.6,25.42,0.40229371669869407,0,시그널전체풀,손절,일반,-23.4,39.8,40.2
2023-06-15,323280,태성,KOSDAQ,2385.0,2024-03-11,4143.0,73.71069182389938,135.76519916142558,56.76,72519373710.0,V_recovery,-4.6543778801843345,4.8656867714140795,-19.868319132455458,-32.605863192182404,-1.9340769212087359,-25.42955326460481,-195997.0,-1552.0,,16.24,4.0,0.40896624000599024,0,시그널전체풀,익절,100%+,73.7,135.8,40.9
2023-06-15,077360,덕산하이메탈,KOSDAQ,7680.0,2024-03-11,6640.0,-13.541666666666663,38.54166666666667,54.96,49684331520.0,mixed,14.529914529914523,35.627530364372475,0.0,-24.46448703494927,-0.12321516579283794,-17.404580152671755,,,,4.16,5.14,0.47416808767634644,0,시그널전체풀,중립,일반,-13.5,38.5,47.4
2023-06-15,222800,심텍,KOSDAQ,34450.0,2024-03-11,29200.0,-15.239477503628452,25.108853410740206,70.97,143898511250.0,mixed,19.038461538461537,4.560810810810811,-18.229854689564075,-30.527497194163868,0.5397525072469119,-19.142419601837666,1056161.0,820748.0,,8.25,15.17,0.4124376105381981,0,시그널전체풀,중립,일반,-15.2,25.1,41.2
