n,skip,SW_n,SW_rate,w100_n,w100_rate,w50_n,w50_rate,avg_peak,avg_ret,winrate,final,ret_pct,profit,filter,sort,mode,combo,set
179,951,23,12.849162011173185,61,34.07821229050279,96,53.63128491620112,100.47178199244736,46.93781528532503,64.24581005586593,94018689.3607318,840.186893607318,84018689.3607318,F01_회피6_기본,S07_slope강한,daily_1,F01_회피6_기본__S07_slope강한,FULL_daily_1
156,974,17,10.897435897435898,44,28.205128205128204,77,49.358974358974365,90.83050269830352,39.47166621465846,60.89743589743589,71575799.2948672,615.757992948672,61575799.2948672,F01_회피6_기본,S08_외인매수강,daily_1,F01_회피6_기본__S08_외인매수강,FULL_daily_1
160,970,21,13.125,52,32.5,82,51.24999999999999,101.78563977439231,47.03337131785075,65.0,85253394.10856122,752.5339410856121,75253394.10856122,F01_회피6_기본,S09_52주고점근접,daily_1,F01_회피6_기본__S09_52주고점근접,FULL_daily_1
149,981,10,6.7114093959731544,41,27.516778523489933,70,46.97986577181208,82.71911442685102,33.25796565362946,61.74496644295302,59554368.823907904,495.543688239079,49554368.823907904,F01_회피6_기본,S10_랜덤,daily_1,F01_회피6_기본__S10_랜덤,FULL_daily_1
186,683,24,12.903225806451612,53,28.49462365591398,92,49.46236559139785,93.473798692189,45.81759578357598,62.365591397849464,95220728.1574513,852.207281574513,85220728.1574513,F02_slope_05,S01_거래대금낮,daily_1,F02_slope_05__S01_거래대금낮,FULL_daily_1
193,676,21,10.880829015544041,57,29.533678756476682,102,52.84974093264248,91.08464095645614,42.737521738270246,63.212435233160626,92483416.95486158,824.8341695486157,82483416.95486158,F02_slope_05,S02_거래대금높,daily_1,F02_slope_05__S02_거래대금높,FULL_daily_1
179,690,22,12.290502793296088,49,27.37430167597765,87,48.60335195530726,94.84921958351002,47.4078672205154,62.01117318435754,94860082.32472257,848.6008232472257,84860082.32472257,F02_slope_05,S03_점수낮,daily_1,F02_slope_05__S03_점수낮,FULL_daily_1
195,674,22,11.282051282051283,58,29.743589743589745,98,50.256410256410255,90.8421238784782,42.91468469893377,62.56410256410256,93683635.16292083,836.8363516292084,83683635.16292083,F02_slope_05,S04_점수높,daily_1,F02_slope_05__S04_점수높,FULL_daily_1
177,692,20,11.299435028248588,45,25.423728813559322,79,44.632768361581924,85.05592501981937,41.14636263775045,60.451977401129945,82829061.8688183,728.2906186881829,72829061.8688183,F02_slope_05,S05_변동성낮,daily_1,F02_slope_05__S05_변동성낮,FULL_daily_1
193,676,26,13.471502590673575,58,30.05181347150259,100,51.813471502590666,97.4792789759695,45.599140175596986,64.24870466321244,98006340.5389022,880.0634053890219,88006340.5389022,F02_slope_05,S06_변동성높,daily_1,F02_slope_05__S06_변동성높,FULL_daily_1
189,680,25,13.227513227513226,60,31.746031746031743,96,50.79365079365079,97.33036203035135,45.7738967953902,62.96296296296296,96512664.94328746,865.1266494328746,86512664.94328746,F02_slope_05,S07_slope강한,daily_1,F02_slope_05__S07_slope강한,FULL_daily_1
190,679,24,12.631578947368421,55,28.947368421052634,91,47.89473684210526,94.23355448437283,45.44054543135479,62.10526315789474,96337036.31957412,863.3703631957411,86337036.31957412,F02_slope_05,S08_외인매수강,daily_1,F02_slope_05__S08_외인매수강,FULL_daily_1
190,679,25,13.157894736842104,58,30.526315789473685,97,51.05263157894737,98.15677646665422,47.187455271967934,62.63157894736842,99656165.01673907,896.5616501673907,89656165.01673907,F02_slope_05,S09_52주고점근접,daily_1,F02_slope_05__S09_52주고점근접,FULL_daily_1
180,689,24,13.333333333333334,55,30.555555555555557,93,51.66666666666667,101.6592395158868,51.33823429042695,61.111111111111114,102408821.7227685,924.0882172276849,92408821.7227685,F02_slope_05,S10_랜덤,daily_1,F02_slope_05__S10_랜덤,FULL_daily_1
177,577,25,14.124293785310735,52,29.37853107344633,81,45.76271186440678,101.38176679913472,49.000904483344286,57.6271186440678,96731600.93551938,867.3160093551938,86731600.93551938,F03_slope_10,S01_거래대금낮,daily_1,F03_slope_10__S01_거래대금낮,FULL_daily_1
165,589,16,9.696969696969697,42,25.454545454545453,77,46.666666666666664,88.38281419117807,39.391403703981766,57.57575757575758,74995816.11156991,649.9581611156991,64995816.11156991,F03_slope_10,S02_거래대금높,daily_1,F03_slope_10__S02_거래대금높,FULL_daily_1
170,584,21,12.352941176470589,44,25.882352941176475,79,46.470588235294116,94.94335866305654,44.292244114703436,56.470588235294116,85296814.99499585,752.9681499499585,75296814.99499585,F03_slope_10,S03_점수낮,daily_1,F03_slope_10__S03_점수낮,FULL_daily_1
175,579,21,12.0,50,28.57142857142857,85,48.57142857142857,99.66645954913047,47.44741742188049,60.57142857142858,93032980.48829083,830.3298048829083,83032980.48829083,F03_slope_10,S04_점수높,daily_1,F03_slope_10__S04_점수높,FULL_daily_1
176,578,22,12.5,42,23.863636363636363,74,42.04545454545455,93.81984906699681,43.50828412873553,57.38636363636363,86574580.06657454,765.7458006657455,76574580.06657454,F03_slope_10,S05_변동성낮,daily_1,F03_slope_10__S05_변동성낮,FULL_daily_1
167,587,18,10.778443113772456,48,28.74251497005988,81,48.50299401197605,93.72867957379354,41.61680579388624,57.48502994011976,79500065.67579003,695.0006567579003,69500065.67579003,F03_slope_10,S06_변동성높,daily_1,F03_slope_10__S06_변동성높,FULL_daily_1
164,590,21,12.804878048780488,46,28.04878048780488,78,47.5609756097561,96.16963959225131,41.23973830466218,58.536585365853654,77633170.81964597,676.3317081964597,67633170.81964597,F03_slope_10,S07_slope강한,daily_1,F03_slope_10__S07_slope강한,FULL_daily_1
162,592,19,11.728395061728394,43,26.543209876543212,72,44.44444444444444,95.92165254814618,42.71821295856265,55.55555555555556,79203504.9928715,692.0350499287149,69203504.9928715,F03_slope_10,S08_외인매수강,daily_1,F03_slope_10__S08_외인매수강,FULL_daily_1
175,579,21,12.0,49,28.000000000000004,83,47.42857142857143,95.52680669482616,41.76291784392171,57.14285714285714,83085106.226863,730.8510622686299,73085106.226863,F03_slope_10,S09_52주고점근접,daily_1,F03_slope_10__S09_52주고점근접,FULL_daily_1
169,585,17,10.059171597633137,46,27.218934911242602,83,49.112426035502956,87.59072020772432,38.83321670780504,59.171597633136095,75628136.23619051,656.281362361905,65628136.23619051,F03_slope_10,S10_랜덤,daily_1,F03_slope_10__S10_랜덤,FULL_daily_1
91,297,3,3.296703296703297,11,12.087912087912088,30,32.967032967032964,52.2044882370593,12.522504348122649,52.74725274725275,21395478.95679161,113.9547895679161,11395478.95679161,F04_외인상위25,S01_거래대금낮,daily_1,F04_외인상위25__S01_거래대금낮,FULL_daily_1
104,284,7,6.730769230769231,19,18.269230769230766,41,39.42307692307692,68.24048338941425,26.989139599647064,55.769230769230774,38068705.18363295,280.6870518363295,28068705.183632948,F04_외인상위25,S02_거래대금높,daily_1,F04_외인상위25__S02_거래대금높,FULL_daily_1
101,287,4,3.9603960396039604,16,15.841584158415841,37,36.633663366336634,58.53821554710396,18.193490751526728,53.46534653465347,28375425.659041993,183.75425659041994,18375425.659041993,F04_외인상위25,S03_점수낮,daily_1,F04_외인상위25__S03_점수낮,FULL_daily_1
96,292,3,3.125,15,15.625,34,35.41666666666667,56.559418334019604,17.353922588497028,54.166666666666664,26659765.684957147,166.59765684957145,16659765.684957147,F04_외인상위25,S04_점수높,daily_1,F04_외인상위25__S04_점수높,FULL_daily_1
95,293,2,2.1052631578947367,12,12.631578947368421,32,33.68421052631579,54.3817158036223,16.366231684502072,52.63157894736842,25547920.10027697,155.47920100276968,15547920.10027697,F04_외인상위25,S05_변동성낮,daily_1,F04_외인상위25__S05_변동성낮,FULL_daily_1
100,288,7,7.000000000000001,19,19.0,39,39.0,68.3428118672764,27.166119522058217,55.00000000000001,37166119.52205822,271.6611952205822,27166119.52205822,F04_외인상위25,S06_변동성높,daily_1,F04_외인상위25__S06_변동성높,FULL_daily_1
99,289,7,7.07070707070707,18,18.181818181818183,38,38.38383838383838,68.96770570509968,28.74953736061622,54.54545454545454,38462041.987010054,284.62041987010053,28462041.987010054,F04_외인상위25,S07_slope강한,daily_1,F04_외인상위25__S07_slope강한,FULL_daily_1
90,298,4,4.444444444444445,13,14.444444444444443,29,32.22222222222222,60.26843820237696,22.296239835962574,53.333333333333336,30066615.85236632,200.66615852366323,20066615.85236632,F04_외인상위25,S08_외인매수강,daily_1,F04_외인상위25__S08_외인매수강,FULL_daily_1
99,289,7,7.07070707070707,17,17.17171717171717,37,37.37373737373738,68.115028970069,27.63887464231662,53.535353535353536,37362485.89589344,273.6248589589344,27362485.89589344,F04_외인상위25,S09_52주고점근접,daily_1,F04_외인상위25__S09_52주고점근접,FULL_daily_1
91,297,3,3.296703296703297,14,15.384615384615385,31,34.065934065934066,55.923423400843845,17.44310910906079,53.84615384615385,25873229.289245322,158.73229289245324,15873229.289245322,F04_외인상위25,S10_랜덤,daily_1,F04_외인상위25__S10_랜덤,FULL_daily_1
185,411,24,12.972972972972974,50,27.027027027027028,81,43.78378378378379,84.74578590204214,40.184226438364234,58.91891891891892,84340818.91097383,743.4081891097384,74340818.91097383,F05_slope05_For양,S01_거래대금낮,daily_1,F05_slope05_For양__S01_거래대금낮,FULL_daily_1
184,412,24,13.043478260869565,49,26.6304347826087,80,43.47826086956522,85.09096070924015,40.08890489166401,58.152173913043484,83763585.00066176,737.6358500066177,73763585.00066176,F05_slope05_For양,S02_거래대금높,daily_1,F05_slope05_For양__S02_거래대금높,FULL_daily_1
183,413,21,11.475409836065573,44,24.043715846994534,78,42.62295081967213,79.47897836133404,35.4551002424832,58.46994535519126,74882833.44374424,648.8283344374424,64882833.44374424,F05_slope05_For양,S03_점수낮,daily_1,F05_slope05_For양__S03_점수낮,FULL_daily_1
187,409,24,12.834224598930483,55,29.411764705882355,86,45.98930481283423,85.51181385188924,39.689224020912214,59.35828877005348,84218848.91910584,742.1884891910585,74218848.91910584,F05_slope05_For양,S04_점수높,daily_1,F05_slope05_For양__S04_점수높,FULL_daily_1
178,418,19,10.674157303370785,43,24.15730337078652,73,41.01123595505618,79.88503003793593,37.10992254016862,58.98876404494382,76055662.12150015,660.5566212150014,66055662.12150015,F05_slope05_For양,S05_변동성낮,daily_1,F05_slope05_For양__S05_변동성낮,FULL_daily_1
186,410,24,12.903225806451612,51,27.419354838709676,84,45.16129032258064,83.55351414009517,36.78343365675435,58.06451612903226,78417186.60156308,684.1718660156308,68417186.60156308,F05_slope05_For양,S06_변동성높,daily_1,F05_slope05_For양__S06_변동성높,FULL_daily_1
184,412,22,11.956521739130435,47,25.543478260869566,77,41.84782608695652,81.71324945256129,38.12763311901968,57.608695652173914,80154844.93899621,701.5484493899621,70154844.93899621,F05_slope05_For양,S07_slope강한,daily_1,F05_slope05_For양__S07_slope강한,FULL_daily_1
180,416,21,11.666666666666666,44,24.444444444444443,74,41.11111111111111,83.13743811080963,38.62603395472838,58.333333333333336,79526861.11851108,695.2686111851108,69526861.11851108,F05_slope05_For양,S08_외인매수강,daily_1,F05_slope05_For양__S08_외인매수강,FULL_daily_1
185,411,24,12.972972972972974,50,27.027027027027028,85,45.94594594594595,88.52975953497894,44.3058273375223,58.91891891891892,91965780.57441625,819.6578057441625,81965780.57441625,F05_slope05_For양,S09_52주고점근접,daily_1,F05_slope05_For양__S09_52주고점근접,FULL_daily_1
186,410,22,11.827956989247312,51,27.419354838709676,88,47.31182795698925,84.55153406840401,40.11804183655927,61.29032258064516,84619557.81600025,746.1955781600025,74619557.81600025,F05_slope05_For양,S10_랜덤,daily_1,F05_slope05_For양__S10_랜덤,FULL_daily_1
185,495,17,9.18918918918919,41,22.162162162162165,78,42.16216216216216,80.97759593707764,36.10342741030446,61.08108108108108,76791340.70906326,667.9134070906326,66791340.70906326,F06_외인기관동시매수,S01_거래대금낮,daily_1,F06_외인기관동시매수__S01_거래대금낮,FULL_daily_1
166,514,13,7.83132530120482,40,24.096385542168676,73,43.97590361445783,79.69333909452935,31.363250994576358,56.62650602409639,62062996.650996745,520.6299665099674,52062996.650996745,F06_외인기관동시매수,S02_거래대금높,daily_1,F06_외인기관동시매수__S02_거래대금높,FULL_daily_1
175,505,13,7.428571428571429,41,23.42857142857143,76,43.42857142857143,78.18046780651194,32.624408468382654,57.14285714285714,67092714.81966965,570.9271481966965,57092714.81966965,F06_외인기관동시매수,S03_점수낮,daily_1,F06_외인기관동시매수__S03_점수낮,FULL_daily_1
176,504,14,7.954545454545454,42,23.863636363636363,78,44.31818181818182,81.57579894029573,34.12875035352874,60.22727272727273,70066600.62221059,600.6660062221059,60066600.62221059,F06_외인기관동시매수,S04_점수높,daily_1,F06_외인기관동시매수__S04_점수높,FULL_daily_1
164,516,11,6.707317073170732,36,21.951219512195124,70,42.68292682926829,78.95592416435987,34.69209346493384,60.36585365853659,66895033.2824915,568.950332824915,56895033.2824915,F06_외인기관동시매수,S05_변동성낮,daily_1,F06_외인기관동시매수__S05_변동성낮,FULL_daily_1
182,498,17,9.340659340659341,44,24.175824175824175,82,45.05494505494506,81.54839304184954,33.16577632646909,59.89010989010989,70361712.91417377,603.6171291417377,60361712.91417377,F06_외인기관동시매수,S06_변동성높,daily_1,F06_외인기관동시매수__S06_변동성높,FULL_daily_1
174,506,13,7.471264367816093,41,23.563218390804597,79,45.40229885057471,79.98122560865635,34.06598999035161,60.91954022988506,69274822.58321181,592.7482258321181,59274822.58321181,F06_외인기관동시매수,S07_slope강한,daily_1,F06_외인기관동시매수__S07_slope강한,FULL_daily_1
168,512,14,8.333333333333332,37,22.023809523809522,72,42.857142857142854,81.4880372769885,34.760587853422045,58.92857142857143,68397787.59374903,583.9778759374904,58397787.59374903,F06_외인기관동시매수,S08_외인매수강,daily_1,F06_외인기관동시매수__S08_외인매수강,FULL_daily_1
178,502,16,8.98876404494382,42,23.595505617977526,82,46.06741573033708,83.64656854655529,38.43592802064145,60.67415730337079,78415951.87674178,684.1595187674178,68415951.87674178,F06_외인기관동시매수,S09_52주고점근접,daily_1,F06_외인기관동시매수__S09_52주고점근접,FULL_daily_1
180,500,16,8.88888888888889,44,24.444444444444443,81,45.0,82.28511866312991,35.46224122172488,60.0,73832034.19910479,638.3203419910478,63832034.199104786,F06_외인기관동시매수,S10_랜덤,daily_1,F06_외인기관동시매수__S10_랜덤,FULL_daily_1
149,543,18,12.080536912751679,41,27.516778523489933,69,46.308724832214764,88.40052909564768,43.3924294603368,60.40268456375839,74654719.89590184,646.5471989590184,64654719.895901844,F07_눌림목30_10,S01_거래대금낮,daily_1,F07_눌림목30_10__S01_거래대금낮,FULL_daily_1
132,560,18,13.636363636363635,33,25.0,58,43.93939393939394,94.51425095289743,47.76845019385466,56.060606060606055,73054354.25588816,630.5435425588817,63054354.255888164,F07_눌림목30_10,S02_거래대금높,daily_1,F07_눌림목30_10__S02_거래대금높,FULL_daily_1
142,550,16,11.267605633802818,39,27.464788732394368,58,40.845070422535215,88.36829884602834,43.64998056453047,56.33802816901409,71982972.40163326,619.8297240163325,61982972.40163326,F07_눌림목30_10,S03_점수낮,daily_1,F07_눌림목30_10__S03_점수낮,FULL_daily_1
132,560,16,12.121212121212121,32,24.242424242424242,52,39.39393939393939,87.10388599715013,39.72711472622248,53.03030303030303,62439791.43861367,524.3979143861367,52439791.43861367,F07_눌림목30_10,S04_점수높,daily_1,F07_눌림목30_10__S04_점수높,FULL_daily_1
131,561,16,12.213740458015266,30,22.900763358778626,53,40.458015267175576,85.80248523512302,42.48332545647131,54.961832061068705,65653156.347977415,556.5315634797741,55653156.347977415,F07_눌림목30_10,S05_변동성낮,daily_1,F07_눌림목30_10__S05_변동성낮,FULL_daily_1
150,542,19,12.666666666666668,41,27.333333333333332,71,47.333333333333336,93.09210903194626,45.42914583494306,59.333333333333336,78143718.75241458,681.4371875241459,68143718.75241458,F07_눌림목30_10,S06_변동성높,daily_1,F07_눌림목30_10__S06_변동성높,FULL_daily_1
145,547,16,11.03448275862069,40,27.586206896551722,62,42.758620689655174,87.73412939274898,43.723358336154405,55.86206896551724,73398869.58742389,633.9886958742389,63398869.58742389,F07_눌림목30_10,S07_slope강한,daily_1,F07_눌림목30_10__S07_slope강한,FULL_daily_1
134,558,18,13.432835820895523,37,27.611940298507463,61,45.52238805970149,94.76711042346044,47.30282669639642,56.71641791044776,73385787.77317122,633.8578777317122,63385787.773171216,F07_눌림목30_10,S08_외인매수강,daily_1,F07_눌림목30_10__S08_외인매수강,FULL_daily_1
143,549,20,13.986013986013987,37,25.874125874125873,65,45.45454545454545,93.68037568878836,46.44934219139919,56.64335664335665,76422559.33370084,664.2255933370084,66422559.333700836,F07_눌림목30_10,S09_52주고점근접,daily_1,F07_눌림목30_10__S09_52주고점근접,FULL_daily_1
124,568,12,9.67741935483871,29,23.387096774193548,51,41.12903225806452,83.29522681089122,40.413828582944845,51.61290322580645,60113147.44285161,501.1314744285161,50113147.44285161,F07_눌림목30_10,S10_랜덤,daily_1,F07_눌림목30_10__S10_랜덤,FULL_daily_1
153,882,11,7.18954248366013,33,21.568627450980394,69,45.09803921568628,70.1601926424092,28.57206722926938,64.05228758169935,53715262.86078215,437.1526286078215,43715262.86078215,F08_안정추세60,S01_거래대금낮,daily_1,F08_안정추세60__S01_거래대금낮,FULL_daily_1
137,898,6,4.37956204379562,28,20.437956204379564,59,43.06569343065693,64.91692198822128,20.22015938309272,54.01459854014598,37701618.35483703,277.0161835483703,27701618.35483703,F08_안정추세60,S02_거래대금높,daily_1,F08_안정추세60__S02_거래대금높,FULL_daily_1
173,862,17,9.826589595375722,41,23.699421965317917,80,46.24277456647399,78.7012516528801,35.23326354911451,58.95953757225434,70953545.93996811,609.5354593996811,60953545.93996811,F08_안정추세60,S03_점수낮,daily_1,F08_안정추세60__S03_점수낮,FULL_daily_1
133,902,5,3.7593984962406015,29,21.804511278195488,57,42.857142857142854,64.30605545207958,19.73935629176225,56.390977443609025,36253343.86804379,262.5334386804379,26253343.868043788,F08_안정추세60,S04_점수높,daily_1,F08_안정추세60__S04_점수높,FULL_daily_1
133,902,5,3.7593984962406015,27,20.30075187969925,56,42.10526315789473,62.679286853764225,21.281058657628122,58.64661654135338,38303808.0146454,283.038080146454,28303808.014645398,F08_안정추세60,S05_변동성낮,daily_1,F08_안정추세60__S05_변동성낮,FULL_daily_1
179,856,19,10.614525139664805,48,26.81564245810056,90,50.27932960893855,82.53184038171312,34.42777795980229,59.217877094972074,71625722.54804611,616.2572254804611,61625722.54804611,F08_안정추세60,S06_변동성높,daily_1,F08_안정추세60__S06_변동성높,FULL_daily_1
170,865,17,10.0,43,25.294117647058822,74,43.529411764705884,78.34099490774382,28.67045243820715,53.529411764705884,58739769.14495215,487.39769144952146,48739769.14495215,F08_안정추세60,S07_slope강한,daily_1,F08_안정추세60__S07_slope강한,FULL_daily_1
175,860,18,10.285714285714285,50,28.57142857142857,87,49.714285714285715,91.05636899027324,41.39300004731928,60.57142857142858,82437750.08280873,724.3775008280874,72437750.08280873,F08_안정추세60,S08_외인매수강,daily_1,F08_안정추세60__S08_외인매수강,FULL_daily_1
153,882,11,7.18954248366013,35,22.875816993464053,70,45.751633986928105,75.41850528616585,26.980998841472992,58.16993464052288,51280928.22745368,412.80928227453677,41280928.22745368,F08_안정추세60,S09_52주고점근접,daily_1,F08_안정추세60__S09_52주고점근접,FULL_daily_1
149,886,6,4.026845637583892,33,22.14765100671141,67,44.966442953020135,67.33392865528778,23.426233996212446,59.73154362416108,44905088.65435655,349.05088654356547,34905088.65435655,F08_안정추세60,S10_랜덤,daily_1,F08_안정추세60__S10_랜덤,FULL_daily_1
98,662,7,7.142857142857142,15,15.306122448979592,38,38.775510204081634,63.87193910463456,18.648341799353325,52.04081632653062,28275374.96336626,182.7537496336626,18275374.96336626,F09_slope05_과열X,S01_거래대금낮,daily_1,F09_slope05_과열X__S01_거래대금낮,FULL_daily_1
95,665,3,3.1578947368421053,13,13.684210526315791,36,37.89473684210527,57.46599879693712,14.377288437388582,49.473684210526315,23658424.015519153,136.58424015519154,13658424.015519153,F09_slope05_과열X,S02_거래대금높,daily_1,F09_slope05_과열X__S02_거래대금높,FULL_daily_1
122,638,13,10.655737704918032,28,22.950819672131146,52,42.62295081967213,87.62845492831315,31.056134952668053,54.91803278688525,47888484.64225502,378.88484642255025,37888484.64225502,F09_slope05_과열X,S03_점수낮,daily_1,F09_slope05_과열X__S03_점수낮,FULL_daily_1
113,647,12,10.619469026548673,26,23.008849557522122,55,48.67256637168141,81.52518773719734,31.709843919387886,56.63716814159292,45832123.628908314,358.3212362890832,35832123.628908314,F09_slope05_과열X,S04_점수높,daily_1,F09_slope05_과열X__S04_점수높,FULL_daily_1
106,654,6,5.660377358490567,17,16.037735849056602,42,39.62264150943396,65.43879187193264,20.02050535634691,55.660377358490564,31221735.67772772,212.2173567772772,21221735.67772772,F09_slope05_과열X,S05_변동성낮,daily_1,F09_slope05_과열X__S05_변동성낮,FULL_daily_1
113,647,13,11.504424778761061,24,21.238938053097346,49,43.36283185840708,80.95168886245857,29.104369627664504,51.32743362831859,42887937.679260895,328.879376792609,32887937.679260895,F09_slope05_과열X,S06_변동성높,daily_1,F09_slope05_과열X__S06_변동성높,FULL_daily_1
111,649,12,10.81081081081081,21,18.91891891891892,47,42.34234234234234,79.44288854999824,28.560905533233747,54.95495495495496,41702605.14188945,317.02605141889455,31702605.141889453,F09_slope05_과열X,S07_slope강한,daily_1,F09_slope05_과열X__S07_slope강한,FULL_daily_1
99,661,5,5.05050505050505,15,15.151515151515152,35,35.35353535353536,60.28834598059256,16.829684185901957,52.52525252525253,26661387.34404294,166.6138734404294,16661387.344042938,F09_slope05_과열X,S08_외인매수강,daily_1,F09_slope05_과열X__S08_외인매수강,FULL_daily_1
114,646,8,7.017543859649122,21,18.421052631578945,52,45.614035087719294,69.30119800829826,22.866649370120797,57.89473684210527,36067980.28193771,260.67980281937713,26067980.28193771,F09_slope05_과열X,S09_52주고점근접,daily_1,F09_slope05_과열X__S09_52주고점근접,FULL_daily_1
113,647,11,9.734513274336283,21,18.58407079646018,54,47.78761061946903,78.45278065231119,26.04272655261248,57.52212389380531,39428281.004452094,294.28281004452094,29428281.004452094,F09_slope05_과열X,S10_랜덤,daily_1,F09_slope05_과열X__S10_랜덤,FULL_daily_1
189,587,33,17.46031746031746,68,35.978835978835974,110,58.201058201058196,115.9095058989416,54.96152978755464,65.07936507936508,113877291.29847825,1038.7729129847826,103877291.29847825,F10_KOSDAQ만,S01_거래대금낮,daily_1,F10_KOSDAQ만__S01_거래대금낮,FULL_daily_1
169,607,31,18.34319526627219,60,35.50295857988166,91,53.84615384615385,116.6604065332313,52.141428333729614,58.57988165680473,98119013.88400306,881.1901388400306,88119013.88400306,F10_KOSDAQ만,S02_거래대금높,daily_1,F10_KOSDAQ만__S02_거래대금높,FULL_daily_1
182,594,30,16.483516483516482,66,36.26373626373626,102,56.043956043956044,112.92669350042516,52.751522164684445,62.08791208791209,106007770.33972569,960.077703397257,96007770.33972569,F10_KOSDAQ만,S03_점수낮,daily_1,F10_KOSDAQ만__S03_점수낮,FULL_daily_1
185,591,34,18.37837837837838,71,38.37837837837838,107,57.83783783783784,119.70760579174986,56.21219785004902,63.24324324324324,113992566.02259067,1039.9256602259068,103992566.02259067,F10_KOSDAQ만,S04_점수높,daily_1,F10_KOSDAQ만__S04_점수높,FULL_daily_1
178,598,34,19.101123595505616,63,35.39325842696629,101,56.74157303370787,115.5373451005852,53.95535626825467,61.79775280898876,106040534.15749332,960.4053415749332,96040534.15749332,F10_KOSDAQ만,S05_변동성낮,daily_1,F10_KOSDAQ만__S05_변동성낮,FULL_daily_1
192,584,34,17.708333333333336,71,36.97916666666667,107,55.729166666666664,116.44185558230102,53.17000310678628,62.5,112086405.96502966,1020.8640596502966,102086405.96502966,F10_KOSDAQ만,S06_변동성높,daily_1,F10_KOSDAQ만__S06_변동성높,FULL_daily_1
175,601,33,18.857142857142858,65,37.142857142857146,100,57.14285714285714,120.31789205040921,58.04366590438788,63.42857142857142,111576415.33267878,1015.7641533267878,101576415.33267878,F10_KOSDAQ만,S07_slope강한,daily_1,F10_KOSDAQ만__S07_slope강한,FULL_daily_1
171,605,30,17.543859649122805,55,32.16374269005848,97,56.72514619883041,112.36470601828469,52.9428554252677,61.98830409356725,100532282.77720776,905.3228277720777,90532282.77720776,F10_KOSDAQ만,S08_외인매수강,daily_1,F10_KOSDAQ만__S08_외인매수강,FULL_daily_1
181,595,34,18.784530386740332,69,38.12154696132597,107,59.11602209944752,122.0734690268442,57.2543609018256,62.430939226519335,113630393.23230435,1036.3039323230435,103630393.23230435,F10_KOSDAQ만,S09_52주고점근접,daily_1,F10_KOSDAQ만__S09_52주고점근접,FULL_daily_1
205,571,40,19.51219512195122,81,39.51219512195122,117,57.073170731707314,122.40979680334415,58.035940430311236,64.39024390243902,128973677.88213801,1189.73677882138,118973677.88213801,F10_KOSDAQ만,S10_랜덤,daily_1,F10_KOSDAQ만__S10_랜덤,FULL_daily_1
134,427,15,11.194029850746269,45,33.582089552238806,67,50.0,105.63988985356737,56.77887272786582,67.16417910447761,86083689.45534019,760.836894553402,76083689.45534019,F01_회피6_기본,S01_거래대금낮,weekly_2,F01_회피6_기본__S01_거래대금낮,FULL_weekly_2
118,443,14,11.864406779661017,27,22.88135593220339,53,44.91525423728814,82.68183057668253,35.27802642086161,52.54237288135594,51628071.1766167,416.280711766167,41628071.1766167,F01_회피6_기본,S02_거래대금높,weekly_2,F01_회피6_기본__S02_거래대금높,FULL_weekly_2
150,411,14,9.333333333333334,34,22.666666666666664,67,44.666666666666664,74.203106925493,27.469458458915586,56.00000000000001,51204187.68837337,412.04187688373366,41204187.68837337,F01_회피6_기본,S03_점수낮,weekly_2,F01_회피6_기본__S03_점수낮,FULL_weekly_2
125,436,13,10.4,39,31.2,65,52.0,86.57057362840534,36.501197154752624,64.8,55626496.44344077,456.2649644344077,45626496.44344077,F01_회피6_기본,S04_점수높,weekly_2,F01_회피6_기본__S04_점수높,FULL_weekly_2
110,451,2,1.8181818181818181,20,18.181818181818183,34,30.909090909090907,53.76078857365639,17.49098906680181,51.81818181818182,29240087.973481987,192.40087973481988,19240087.973481987,F01_회피6_기본,S05_변동성낮,weekly_2,F01_회피6_기본__S05_변동성낮,FULL_weekly_2
132,429,16,12.121212121212121,43,32.57575757575758,70,53.03030303030303,94.86302918030144,35.75654355733442,60.60606060606061,57198637.49568142,471.9863749568142,47198637.49568142,F01_회피6_기본,S06_변동성높,weekly_2,F01_회피6_기본__S06_변동성높,FULL_weekly_2
190,371,34,17.894736842105264,74,38.94736842105263,113,59.473684210526315,116.43131842207863,56.36715800917174,67.36842105263158,117097600.2174263,1070.976002174263,107097600.2174263,F01_회피6_기본,S07_slope강한,weekly_2,F01_회피6_기본__S07_slope강한,FULL_weekly_2
115,446,13,11.304347826086957,29,25.217391304347824,54,46.95652173913044,96.45946774389101,50.07027130747354,62.60869565217392,67580812.00359458,575.8081200359458,57580812.00359458,F01_회피6_기본,S08_외인매수강,weekly_2,F01_회피6_기본__S08_외인매수강,FULL_weekly_2
142,419,18,12.676056338028168,43,30.28169014084507,80,56.33802816901409,97.46993478938755,48.378767199323065,68.30985915492957,78697849.42303877,686.9784942303877,68697849.42303877,F01_회피6_기본,S09_52주고점근접,weekly_2,F01_회피6_기본__S09_52주고점근접,FULL_weekly_2
147,414,11,7.482993197278912,38,25.850340136054424,67,45.57823129251701,81.64253274587807,31.069525008118962,60.544217687074834,55672201.76193488,456.72201761934883,45672201.76193488,F01_회피6_기본,S10_랜덤,weekly_2,F01_회피6_기본__S10_랜덤,FULL_weekly_2
