pullback_quality,chart_pattern,runup60,s11,Market,s2,days_since_52w_high,s5,vol60,pre_5d_min_low_ratio,pos_252_high,range60_pct,sell_close,past_20,Close,ma5,long_red_count_5d,cup_and_handle_detected,cum_5d_gain,RF손절확률,pos_120_high,consecutive_red_max,upper_wick_ratio,s3,Inst_5d,peak등급,s8,past_5d,외인소진율_num,past_120,ma10,past_240,days_since_52w_low,pre_5d_vol_trend,Code,valid,longterm_ma_breakouts,past_60,s1,For_5d,s10,ret_180d,new_high_252,RF위험,range120_pct,Score,candle_pct,ma3,rs_ratio,slope120,gap_up_count_5d,s6,slope60,Date,vol20,s9,Amount,Inst_20d,s4,PBR_num,pos_60_high,pre_10d_drawdown,drawdown60,peak_180d,pre_20d_vol_ratio,long_red_in_10d,sell_date,s7,vol_ratio,Name,pre_10d_max_high_ratio,PER_num,pos_240_high,pre_5d_max_high_ratio,결과,preset,s12,is_first_pullback,For_20d,gap_support_detected,inverse_hns_detected,데이터소스,Year,is_loser,is_sw,is_100plus,is_50plus,RF확률,bucket,set,year
보통 조정,mixed,16.924910607866515,0,KOSDAQ,100.0,104,73.2,1.9566866291059755,0.8219424460431655,-29.928571428571427,23.00357568533969,12810.0,2.4008350730688965,5560.0,4952.0,1,False,18.17,0.36082490290773406,-29.928571428571427,3,0.0,87.8,,슈퍼위너,91.5,18.17,1.18,2.4008350730688965,4704.0,-8.65921787709497,7,0.021846857663253286,100790,True,"MA120,MA240,MA480",5.032119914346889,88.8,,34.0,130.3956834532374,0,0,66.86531585220501,72.66,12.55,5105.0,0.95,-0.7997557033350291,0,27.3,-0.8258931057420926,2025-04-21,2.8144940948259736,100,7855746240.0,,75,7.86,-4.941860465116276,12.43680485338726,-18.7015503875969,299.28057553956836,0.9562982583868582,0,2026-01-16,0,13.04,미래에셋벤처투자,0.8893884892086331,96.22,-29.928571428571427,0.8893884892086331,익절,default,70,True,,False,False,원본,2025,0,1,1,1,0.4220653951824624,2025-04-21,RF안전,2025
가짜 눌림,persistent_uptrend,122.74774774774775,0,KOSDAQ,81.3,237,70.3,3.7978771844465435,0.889990089197225,-13.523809523809527,122.74774774774775,12740.0,31.976744186046503,1009.0,945.0,3,True,2.02,0.3357098998087667,-11.587147030185008,2,0.42,70.4,,슈퍼위너,52.3,2.02,4.3,9.265944645006009,920.8,-5.809128630705396,58,-0.4530134761904968,010170,True,MA480,89.9581589958159,30.0,,89.5,1162.6362735381565,0,0,131.3063063063063,59.38,9.08,947.33,1.204,-0.739576504451041,0,91.9,10.70892817957316,2025-07-08,3.8917785195580445,35,7963975451.0,,100,49.49,-8.190091001011124,0.2982107355864811,-8.190091001011124,1198.3151635282456,1.0372074398357736,2,2026-04-03,0,6.13,대한광통신,0.9970267591674926,,-13.523809523809527,0.9970267591674926,익절,default,70,False,,False,False,원본,2025,0,1,1,1,0.38181025886782527,2025-07-08,RF안전,2025
보통 조정,mixed,15.789473684210531,0,KOSPI,34.8,250,70.2,2.1267524726812885,0.9102272727272728,-33.931484502446985,15.789473684210526,58900.0,8.288770053475947,44000.0,42180.0,4,True,5.26,0.49435811025996573,-23.440453686200378,3,0.15,61.6,18869.0,일반,10.0,5.26,16.41,-22.413793103448278,42300.0,-30.292598967297767,53,0.011774855369803836,011210,True,MA120,-2.644230769230771,62.8,26500.0,34.4,33.86363636363636,0,0,42.7800269905533,52.61,7.32,41783.33,0.954,-2.499173152576205,0,78.9,0.8341945529550553,2025-03-05,2.5184352895877598,30,8228880000.0,11242.0,100,0.67,-5.594405594405593,0.22779043280182232,-9.079754601226997,37.5,1.1073041018899825,0,2025-11-27,0,2.09,현대위아,0.9977272727272727,24.86,-32.49999999999999,0.9772727272727273,익절,box_breakout,100,False,-40699.0,False,False,원본,2025,0,0,0,0,0.5015816084573032,2025-03-05,RF안전,2025
보통 조정,mixed,29.11227154046998,0,KOSDAQ,47.3,169,71.8,3.970026949355566,0.8897485493230174,-30.15536723163842,30.417754569190603,48200.0,7.266811279826468,51700.0,48280.0,3,True,9.53,0.5337827299789807,-14.59412780656304,3,0.49,37.1,17562.0,일반,1.6,9.53,2.32,8.205689277899353,47605.0,80.80438756855577,230,0.31829163888408685,171090,True,,2.063983488132104,30.0,18606.0,35.3,-6.769825918762084,0,0,70.54491899852725,59.56,3.71,49333.33,0.962,0.27109558539168205,0,61.9,0.22642795125208667,2025-01-21,3.6123905838436596,0,8393288200.0,24835.0,100,5.82,-1.0010010010010006,4.339051463168516,-23.32332332332332,1.3539651837524147,0.8273034386941581,0,2025-10-22,80,2.84,선익시스템,0.9584139264990329,9.39,-30.15536723163842,0.9584139264990329,중립,pullback,100,False,50024.0,False,True,원본,2025,0,0,0,0,0.5407072541808994,2025-01-21,RF안전,2025
가짜 눌림,new_high_240,22.018348623853214,0,KOSPI,89.7,0,73.6,2.011982472259543,0.7902843601895735,0.0,22.018348623853214,40700.0,9.615384615384626,42200.0,37800.0,1,True,24.48,0.4479460975504282,0.0,3,0.18,59.9,94993.0,일반,100.0,24.48,3.55,25.55066079295154,36275.0,23.258472089215655,157,0.7571777012325471,006040,True,,13.99999999999999,78.8,75182.0,33.6,-3.5545023696682443,1,0,34.60176095536889,54.26,6.97,39366.67,0.948,1.5155391123710305,1,2.1,1.142427564296273,2025-04-16,2.926773647382369,0,8633993400.0,133763.0,100,0.47,0.0,3.5582822085889574,-10.789473684210527,31.27962085308056,1.1322806358872024,0,2026-01-13,0,6.97,동원산업,0.9656398104265402,4.26,0.0,0.9656398104265402,중립,pullback,70,True,65552.0,False,False,원본,2025,0,0,0,0,0.47038556000443654,2025-04-16,RF안전,2025
보통 조정,mixed,17.453798767967154,0,KOSPI,57.3,251,65.3,2.53658130633097,0.8783783783783784,-51.1504424778761,18.480492813141684,57200.0,1.4705882352941124,29600.0,27860.0,3,True,8.42,0.4230611559747483,-28.774193548387096,3,0.12,42.3,127112.0,50%+,47.1,8.42,14.12,-19.298245614035093,27860.0,-32.18673218673219,67,0.13038413152925585,281820,True,MA120,5.950095969289837,63.0,-19245.0,30.4,93.24324324324324,0,0,68.47826086956522,53.83,4.23,28416.67,0.921,-2.7504933919057124,0,66.3,1.01513579768404,2025-07-28,2.7542521147709196,30,8866946400.0,277195.0,100,2.52,-4.3327556325823195,3.677758318739054,-15.597920277296362,97.2972972972973,0.990276004200707,2,2026-04-23,0,3.73,케이씨텍,0.964527027027027,18.93,-36.405529953917046,0.9628378378378378,익절,pullback,100,False,-121160.0,False,False,원본,2025,0,0,0,1,0.480338127299591,2025-07-28,RF안전,2025
가짜 눌림,mixed,55.40015540015539,100,KOSPI,10.9,249,0.0,4.23703616366628,0.9557321225879682,-39.14132379248658,55.400155400155406,37950.0,9.741935483870968,17620.0,18040.0,4,True,-2.11,0.40703493722512724,-23.7219730941704,3,0.24,21.4,,100%+,88.2,-2.11,17.33,-23.031674208144793,17983.0,-30.571428571428573,34,-0.13189393131379304,353200,True,MA120,2.4698795180722932,0.0,,33.0,115.38024971623156,0,0,73.27117327117327,54.48,2.14,17233.33,0.942,-2.4541020593441876,0,100.0,1.4875758554845213,2025-02-05,5.269805679819715,30,9022831980.0,,75,8.48,-14.949999999999996,-15.08433734939759,-29.47945205479452,117.93416572077184,1.3654382073676758,3,2025-10-31,80,0.66,대덕전자,1.1776390465380249,78.88,-37.0,1.1776390465380249,익절,pullback,70,False,,True,False,원본,2025,0,0,1,1,0.529353050084389,2025-02-05,RF안전,2025
가짜 눌림,mixed,0.0,25,KOSPI,20.2,333,0.0,2.5352566462377206,1.007236842105263,-27.61904761904762,33.65384615384615,32650.0,0.0,15200.0,15748.0,2,True,-3.68,0.46952112784411015,-27.61904761904762,2,0.12,0.0,40887.0,100%+,100.0,0.0,12.58,9.985528219971052,15510.0,-5.648665425201738,291,0.14126646815847507,003160,True,,0.0,0.0,-130218.0,35.2,114.80263157894738,0,0,33.65384615384615,40.39,-3.18,15630.0,0.961,0.03671238215763615,0,100.0,0.03671238215763615,2025-09-26,2.990158325289788,33,9102307200.0,-350124.0,75,4.51,-27.61904761904762,-8.872901678657074,-8.872901678657074,174.34210526315786,1.3488204581575403,1,2026-05-22,0,1.21,디아이,1.0973684210526315,85.47,-27.61904761904762,1.0973684210526315,익절,pullback,100,False,166061.0,False,False,백필V3,2025,0,0,1,1,0.5081706589195807,2025-09-26,RF안전,2025
보통 조정,box_breakout,56.75675675675676,0,KOSDAQ,100.0,164,80.7,3.7606396234849284,0.7708119218910586,-55.154639175257735,56.75675675675676,25900.0,24.28571428571429,9730.0,8564.0,1,False,24.74,0.2507679862241304,-20.692798541476755,1,0.43,90.7,-15868.0,100%+,96.5,24.74,17.29,-19.81566820276498,8069.0,-32.76661514683153,43,0.22774266267606882,089970,True,,19.015047879616965,30.0,67669.0,81.1,166.18705035971223,0,0,97.65765765765767,60.5,13.14,8996.67,1.169,-3.5318248053090096,0,1.0,3.8792673340582446,2025-02-18,3.4961692850017685,0,9221237760.0,-89423.0,100,8.21,0.0,10.693970420932878,-20.940170940170944,182.63103802672148,1.2012588086490392,0,2025-11-13,0,10.56,브이엠,0.9033915724563206,33.14,-55.154639175257735,0.9033915724563206,익절,default,70,True,101656.0,False,False,원본,2025,0,0,1,1,0.33818058574755006,2025-02-18,RF안전,2025
보통 조정,mixed,20.860389610389607,0,KOSDAQ,100.0,239,80.0,3.363921026858035,0.7208607292289301,-39.18552036199095,29.25347222222222,18430.0,-5.151729004940009,16730.0,13442.0,2,True,36.35,0.2682320635925753,-38.90909090909091,3,0.16,100.0,-22580.0,일반,85.6,36.35,7.73,-31.672597864768683,12997.0,-36.0,90,0.5522692895088747,122640,True,"MA240,MA480",-4.0000000000000036,30.0,79395.0,40.0,10.161386730424393,0,0,179.18781725888323,57.02,23.29,14173.33,1.0,3.1295642265956634,0,0.0,-1.7006006848600765,2025-04-25,3.7895612478594067,70,9238456570.0,-53777.0,75,4.62,-9.738079247817321,20.62004325883201,-22.632639355271998,28.511655708308425,0.8741010608565833,1,2026-01-22,0,11.1,예스티,0.8290496114763897,684.09,-39.18552036199095,0.8290496114763897,익절,habarocell,70,True,-39277.0,False,False,원본,2025,0,0,0,0,0.3199471681990204,2025-04-25,RF안전,2025
보통 조정,mixed,18.862275449101794,0,KOSDAQ,100.0,251,72.8,2.513844021548456,0.8382352941176471,-61.4451476793249,20.485584218512898,22400.0,-1.6150740242261152,8160.0,7434.0,3,True,11.63,0.3665198270256445,-22.39915074309978,2,0.15,80.1,-15005.0,슈퍼위너,100.0,11.63,2.72,-4.06824146981627,7357.0,-52.74725274725275,140,0.0454346225323467,089890,True,MA120,11.432926829268286,63.9,104955.0,31.8,174.50980392156862,0,0,56.738768718802,67.31,11.02,7560.0,0.933,-0.5776232243044074,0,53.5,0.5162342671566207,2025-07-11,2.30652436361769,30,9378891840.0,-16520.0,100,8.8,-7.9345088161209105,7.651715039577836,-17.002518891687657,299.5098039215686,1.0717275005488038,0,2026-04-08,0,21.6,코세스,0.928921568627451,51.26,-51.03817816476892,0.9252450980392157,익절,box_breakout,100,True,225073.0,False,False,원본,2025,0,1,1,1,0.4545554290768264,2025-07-11,RF안전,2025
보통 조정,mixed,23.432835820895527,0,KOSPI,57.9,208,72.7,1.3673090670542143,0.9255813953488372,-20.158102766798415,23.432835820895523,53400.0,6.8783068783068835,43000.0,41090.0,2,True,4.24,0.3672566807232255,-6.6974595842956175,2,0.13,58.5,77508.0,일반,24.6,4.24,22.95,3.1928480204342247,41075.0,-16.269430051813472,66,0.10431642806974535,004000,True,MA240,21.68674698795181,70.0,-20.0,31.5,24.1860465116279,0,0,41.042345276872965,55.88,6.7,41250.0,0.93,-0.5041125191508655,0,83.0,3.3865881270824483,2025-07-18,1.35833638338074,35,9449852000.0,18643.0,100,0.56,-2.297460701330112,2.7479091995221028,-5.470737913486001,32.32558139534885,1.0200074309206124,0,2026-04-15,0,3.79,롯데정밀화학,0.9732558139534884,11.38,-20.158102766798415,0.9732558139534884,익절,pullback,100,False,129718.0,False,False,원본,2025,0,0,0,0,0.4029213651755746,2025-07-18,RF안전,2025
보통 조정,new_high_120,18.019498302114133,0,KOSDAQ,83.2,134,73.1,2.132096021334992,0.8725498587691518,-4.951464956808261,18.019498302114144,14837.0,3.924050632911391,11683.0,10688.4,2,False,9.98,0.30799117322892755,-0.9374419899758624,2,0.12,72.3,111994.0,일반,46.0,9.98,32.33,1.435088386238359,10518.9,25.446638457921967,229,-0.13025500725607456,082920,True,,13.772518921223753,92.2,186824.0,34.8,26.996490627407344,0,0,24.930426716141003,63.25,9.46,10917.33,0.957,0.4190585240227153,0,60.1,0.9420928157266633,2025-01-02,2.0669604206109606,0,10008183535.0,200784.0,100,7.11,-0.9374419899758624,8.942558746736292,-13.346946352329681,49.02850295300865,0.7451906335969951,0,2025-09-26,0,6.32,비츠로셀,0.9179149191132414,37.95,-4.951464956808261,0.9179149191132414,익절,default,65,False,203159.0,False,False,원본,2025,0,0,0,0,0.32187329914793195,2025-01-02,RF안전,2025
보통 조정,persistent_uptrend,45.19940915805023,0,KOSDAQ,76.1,184,73.8,3.381617458194528,0.8232044198895028,-50.360824742268036,45.199409158050216,29200.0,10.689655172413804,10860.0,9874.0,2,True,14.2,0.3213947782468363,-2.0345879959308255,1,0.07,96.6,-90190.0,100%+,64.8,14.2,17.29,2.5559105431310014,9613.0,-37.34547820429408,63,-0.06158355316133728,089970,True,,44.16167664670658,30.0,170350.0,30.1,168.87661141804787,0,0,77.11711711711712,53.07,14.32,10106.67,0.919,-0.07485965414257677,0,43.2,6.712470474177841,2025-03-19,3.716119249928678,0,10118392320.0,-51557.0,100,8.21,-2.0345879959308255,3.824091778202677,-15.609756097560979,190.05524861878453,1.2534935313541642,0,2025-12-11,0,5.61,브이엠,0.9631675874769797,33.14,-50.360824742268036,0.9189686924493554,익절,habarocell,70,False,-7982.0,False,False,원본,2025,0,0,1,1,0.44337604587294316,2025-03-19,RF안전,2025
보통 조정,mixed,16.207951070336392,0,KOSPI,100.0,16,74.6,1.4671637675449116,0.8358395989974937,-5.263157894736848,16.207951070336392,40700.0,-1.3698630136986356,39900.0,36140.0,2,True,15.99,0.36528629491176884,-5.263157894736848,3,0.81,27.0,31041.0,일반,96.6,15.99,3.55,15.089514066496168,35575.0,9.669164686528964,156,0.11082966651227417,006040,True,,3.597122302158273,75.0,67220.0,28.1,2.0050125313283207,0,0,28.192153290827516,54.29,2.7,37200.0,0.902,1.4750764665391805,0,36.0,0.9465708129402616,2025-04-15,1.717525116052639,0,10133004000.0,75264.0,100,0.47,-5.263157894736848,9.01639344262295,-10.789473684210527,38.847117794486216,0.9863257457917443,0,2026-01-12,0,14.48,동원산업,0.9172932330827067,4.26,-5.263157894736848,0.9172932330827067,익절,pullback,70,True,61458.0,False,False,원본,2025,0,0,0,0,0.3716755038200755,2025-04-15,RF안전,2025
보통 조정,pullback_recovery,19.973727011134734,0,KOSDAQ,64.9,244,78.8,2.7855366721704895,0.832564334300528,-52.3823381570941,19.97372701113474,36500.0,5.770699888346953,21023.0,18724.6,4,True,17.84,0.4012990267189324,-23.739513600542328,3,0.0,100.0,33968.0,100%+,56.9,17.84,5.87,15.385601641130853,17933.3,-49.281447249774565,134,0.019891364787525127,036810,True,MA120,-5.023481610469105,98.1,122518.0,39.6,73.6193692622366,0,0,51.0141403800627,63.71,15.85,19053.33,0.997,-0.7174043954305507,1,28.6,-0.370362326078792,2025-07-03,2.2953310366259956,30,10151144757.0,-202219.0,75,2.91,-6.1525626987851245,11.050657651471132,-15.459617289743989,142.59144746230322,1.25960524233181,0,2026-03-31,0,4.49,에프에스티,0.9004899395899729,,-51.43412212298642,0.9004899395899729,익절,default,70,True,254106.0,False,False,원본,2025,0,0,1,1,0.49405605293223886,2025-07-03,RF안전,2025
보통 조정,sideways,12.083333333333336,0,KOSPI,66.0,247,73.1,1.652934751702025,0.892226148409894,-18.0379746835443,14.166666666666666,6600.0,2.982107355864816,2830.0,2616.0,2,True,8.85,0.4384842164873605,-8.64197530864198,2,0.05,63.0,,100%+,48.2,8.85,7.0,-5.474452554744524,2629.5,-6.498194945848379,30,-0.055857726110420836,088350,True,"MA120,MA240,MA480",0.0,66.4,,30.1,133.21554770318022,0,0,18.125,61.8,7.6,2655.0,0.919,0.0055013010938329875,0,64.6,-0.23266627885384844,2025-05-26,1.2407927014666513,100,10394793760.0,,75,0.3,-5.474452554744524,4.621072088724584,-12.408759124087588,133.21554770318022,0.8876108715174341,1,2026-02-20,0,4.6,한화생명,0.9558303886925795,7.59,-17.777777777777782,0.9328621908127208,익절,default,100,False,,False,True,원본,2025,0,0,1,1,0.37403868156678394,2025-05-26,RF안전,2025
보통 조정,sideways,14.745308310991966,0,KOSPI,77.8,28,76.2,2.371354039101043,0.7590062111801242,-4.677060133630285,20.37533512064343,24000.0,-1.6091954022988464,24150.0,21380.0,3,False,29.49,0.348858634101534,-4.677060133630285,3,0.04,89.3,-159654.0,일반,88.3,29.49,5.79,14.622388859132297,20431.0,32.2375332138664,249,0.03435897002645763,007340,True,,12.928759894459096,87.9,115641.0,31.9,-0.6211180124223614,0,0,29.843840370156162,50.79,12.85,22150.0,0.933,1.671154337358333,2,0.0,-0.027057127539564754,2025-04-16,2.5870236931298387,0,10447797150.0,-157297.0,75,1.19,-4.677060133630285,7.8125,-16.926503340757236,30.848861283643902,0.9195234639356308,1,2026-01-13,0,5.78,DN오토모티브,0.927536231884058,9.24,-4.677060133630285,0.927536231884058,중립,pullback,70,True,115894.0,False,False,원본,2025,0,0,0,0,0.3990032572125427,2025-04-16,RF안전,2025
가짜 눌림,new_high_240,55.92680986475735,0,KOSPI,72.7,0,78.0,3.4808734025614303,0.8227906976744186,0.0,55.92680986475735,51100.0,32.79132791327912,21500.0,19468.0,0,True,19.38,0.3708993450829861,0.0,2,0.23,63.8,43333.0,100%+,80.3,19.38,12.05,31.80901143241426,18447.0,19.004250151791126,59,0.19378901230907247,002020,True,,47.812971342383115,30.0,49081.0,85.4,137.67441860465115,1,0,55.92680986475735,50.43,7.77,20020.0,1.187,1.220823816336502,0,22.5,4.586672352486366,2025-03-13,2.5787676864568674,0,10597780000.0,48477.0,100,0.5,0.0,8.040201005025125,-16.964285714285708,196.74418604651166,1.224128019066595,0,2025-12-05,0,5.27,코오롱,0.9255813953488372,,0.0,0.9255813953488372,익절,pullback,70,False,146070.0,False,False,원본,2025,0,0,1,1,0.4526094918339934,2025-03-13,RF안전,2025
보통 조정,pullback_recovery,15.370705244122963,0,KOSPI,73.9,251,70.6,2.239076793601844,0.9017857142857143,-22.264631043256998,19.710669077757686,5370.0,6.818181818181812,6720.0,6344.0,4,False,7.52,0.6155684927462769,-11.449275362318845,3,0.14,78.5,,일반,88.6,7.52,7.18,6.818181818181812,6277.0,-16.415868673050614,136,0.14239946665938827,016380,True,"MA120,MA240",-8.532934131736525,57.6,,31.6,-20.089285714285708,0,0,24.77396021699819,55.12,10.71,6323.33,0.931,-0.6584756975011063,0,69.9,0.6810944242923876,2025-03-05,1.8101378622705486,65,10618319040.0,,100,0.32,-7.703927492447127,3.7037037037037033,-16.465256797583084,6.398809523809534,1.2175932656186395,1,2025-11-27,0,5.39,KG스틸,0.9642857142857143,5.06,-15.955983493810177,0.9642857142857143,손절,pullback,45,False,,False,False,원본,2025,1,0,0,0,0.4319032608122999,2025-03-05,RF안전,2025
보통 조정,new_high_120,60.70901033973413,0,KOSDAQ,70.0,189,79.1,3.6558534149510193,0.778052805280528,-43.91752577319588,60.70901033973413,29250.0,20.088300220750543,12120.0,11010.0,3,True,11.6,0.27147554274537306,0.0,2,0.12,82.0,71724.0,100%+,51.9,11.6,17.29,20.75471698113207,10442.0,-28.326745718050063,68,-0.5302688160693602,089970,True,MA240,54.54545454545454,30.0,55680.0,67.7,141.33663366336634,0,0,96.03603603603604,56.08,11.4,11250.0,1.117,0.8612404509391626,0,53.6,7.9166414545300565,2025-03-26,3.820657814592017,35,10942105680.0,43113.0,100,8.21,0.0,9.140027014858171,-15.609756097560979,159.9009900990099,1.01648120549791,1,2025-12-18,0,5.0,브이엠,0.9162541254125413,33.14,-43.91752577319588,0.9162541254125413,익절,default,70,False,64584.0,False,False,원본,2025,0,0,1,1,0.40167788912409635,2025-03-26,RF안전,2025
보통 조정,mixed,17.692705638903263,0,KOSPI,70.6,18,70.2,1.9695825290357567,0.8997867803837953,-7.03296703296703,17.69270563890326,260500.0,2.1739130434782705,234500.0,219900.0,3,True,6.59,0.4077415365573499,-7.03296703296703,3,0.48,46.9,-9810.0,일반,39.3,6.59,6.35,18.02455357142858,219900.0,39.14473684210527,247,0.1684471845071416,018670,True,,6.174698795180733,65.4,17717.0,29.4,11.087420042643913,0,0,37.71186440677966,55.74,4.69,220500.0,0.913,2.644337361983092,0,73.6,1.5808304120137713,2025-02-05,2.2062767192071826,0,11021031000.0,-5676.0,75,0.8,-7.03296703296703,3.303964757709251,-9.5852534562212,27.931769722814504,0.876802740795788,0,2025-10-31,0,5.06,SK가스,0.9680170575692963,10.21,-7.03296703296703,0.9637526652452025,익절,box_breakout,100,True,23846.0,False,False,원본,2025,0,0,0,0,0.4218363277037087,2025-02-05,RF안전,2025
보통 조정,new_high_240,8.783783783783793,0,KOSPI,100.0,0,76.1,1.3224275023336836,0.8962099125364431,0.0,8.783783783783784,38500.0,7.333333333333325,17150.0,16058.0,2,False,9.87,0.26863418264265476,0.0,2,0.75,56.6,,100%+,100.0,9.87,26.11,7.261825449700199,15767.0,5.228758169934644,251,0.28812631394533966,00088K,True,,4.885993485342022,82.6,,33.1,124.48979591836734,1,0,8.783783783783784,57.72,6.32,16246.67,0.943,-0.02421958112326576,0,60.5,0.07550773372875377,2025-02-12,1.6072827176946622,0,11341192100.0,,100,0.37,0.0,6.126237623762377,-6.976744186046513,167.6384839650146,1.0236068377057814,0,2025-11-07,0,16.03,한화3우B,0.9422740524781341,11.02,0.0,0.9422740524781341,익절,pullback,65,False,,False,False,원본,2025,0,0,1,1,0.31994058693942073,2025-02-12,RF안전,2025
보통 조정,pullback_recovery,26.944444444444436,50,KOSDAQ,23.8,77,0.0,3.9281850983285,0.9208530805687204,-22.89108910891089,30.833333333333336,35000.0,4.117647058823537,21100.0,20354.0,4,True,0.72,0.4848599902595243,-22.89108910891089,4,0.29,64.4,-11431.0,50%+,0.0,0.72,20.76,8.831749580771376,20917.0,50.0,251,-0.061522232614618595,023160,True,,-1.4676113360323928,0.0,59346.0,32.4,65.87677725118483,0,0,43.79271070615034,51.52,7.87,20156.67,0.937,-0.27129505307714685,0,97.1,-0.7604300960770985,2025-06-30,3.619726466113414,0,11451666300.0,-273904.0,75,1.6,-17.324840764331206,-9.247311827956988,-23.566878980891715,82.22748815165876,1.152209716141402,3,2026-03-26,80,1.43,태광,1.1018957345971565,16.04,-22.89108910891089,1.0118483412322274,익절,pullback,90,True,586896.0,True,False,원본,2025,0,0,0,1,0.5415099975090887,2025-06-30,RF안전,2025
보통 조정,box_breakout,64.45298846557148,0,KOSDAQ,100.0,147,72.5,4.614213832152057,0.8100695865738846,-23.74392220421394,64.45298846557148,25947.0,33.09759547383311,4886.0,4361.2,3,True,20.2,0.31936989615220407,-8.9765912168698,3,0.86,36.9,52398.0,슈퍼위너,100.0,20.2,5.74,28.481703986892406,4188.7,,31,0.6807758534186917,458870,True,,18.067754077791708,30.0,-78263.0,75.6,431.0478919361441,0,0,80.67109402306886,51.64,3.69,4549.67,1.146,-0.8501217208745359,0,19.2,3.2236398749632094,2025-01-31,4.973862793426469,0,11783468480.0,51568.0,100,25.91,0.0,2.4533445166701617,-27.78899545683998,458.35038886614814,1.0743224844478587,2,2025-10-28,0,13.89,씨어스,0.9760540319279575,45.95,-23.74392220421394,0.9760540319279575,익절,pullback,70,True,-57358.0,False,False,원본,2025,0,1,1,1,0.38516467656749065,2025-01-31,RF안전,2025
진짜 지지,mixed,31.529411764705873,0,KOSDAQ,35.0,249,70.6,3.086780803780396,0.8723958333333334,-6.50263620386643,31.529411764705884,335000.0,6.2937062937062915,115200.0,107960.0,3,True,13.27,0.27433545170438545,-4.830053667262968,3,0.24,57.3,90434.0,100%+,0.0,13.27,64.87,22.158438576349027,105550.0,1.623686723973261,163,-0.02387873889493617,064760,True,,16.538882803943046,30.0,-47843.0,33.4,190.79861111111111,0,0,43.333333333333336,58.62,6.47,109333.33,0.945,2.1301353033739057,1,46.9,2.5245258210004056,2025-08-13,3.7260675284156526,0,12334464000.0,164355.0,100,6.56,-4.830053667262968,0.611353711790393,-14.338919925512105,194.27083333333334,1.0773342643619017,1,2026-05-13,80,2.1,티씨케이,0.9939236111111112,50.78,-4.830053667262968,0.9592013888888888,익절,pullback,100,True,-48422.0,False,False,원본,2025,0,0,1,1,0.2814822052160929,2025-08-13,RF안전,2025
보통 조정,mixed,47.70206022187005,50,KOSDAQ,14.9,5,0.0,4.85233564104165,0.9381818181818182,-16.41630901287554,47.70206022187005,44450.0,-5.6900726392251855,41250.0,40250.0,5,False,-3.62,0.4072627383767312,-16.41630901287554,5,0.2,53.2,187223.0,일반,0.0,-3.62,12.22,22.291993720565138,40540.0,25.848142164781905,186,-0.371861562911943,213420,True,,11.126961483594865,0.0,-228648.0,21.2,7.757575757575763,0,0,97.04016913319239,51.17,5.63,39750.0,0.846,3.332262600438123,0,100.0,2.9495660509835173,2025-08-22,6.3361558670206435,0,12336843750.0,476250.0,100,2.5,-16.41630901287554,-12.698412698412698,-16.41630901287554,38.909090909090914,0.8825525963194643,4,2026-05-21,80,0.89,덕산네오룩스,1.1454545454545455,21.45,-16.41630901287554,1.096969696969697,익절,pullback,65,False,-354722.0,True,False,원본,2025,0,0,0,0,0.45989646498640235,2025-08-22,RF안전,2025
보통 조정,V_recovery,64.75770925110132,0,KOSDAQ,48.0,1,79.8,3.0896399526813836,0.844578313253012,-1.6042780748663055,64.75770925110133,105500.0,29.349736379613354,83000.0,75420.0,4,True,14.17,0.36203040509816903,-1.6042780748663055,3,0.21,82.8,27837.0,50%+,42.5,14.17,4.16,85.15723270440252,73880.0,96.79144385026738,196,0.034019217492868285,214430,True,,24.745762711864415,30.0,45988.0,89.3,27.108433734939762,0,0,105.21262002743484,51.13,11.56,77133.33,1.203,4.274876299949263,0,43.3,4.378177575940693,2025-06-02,2.9559160955195853,0,12342847000.0,59913.0,100,4.57,-1.6042780748663055,9.788359788359788,-24.958677685950413,66.14457831325302,1.1644776863699926,1,2026-02-27,0,2.88,아이쓰리시스템,0.9108433734939759,35.15,-1.6042780748663055,0.9108433734939759,익절,default,80,True,85975.0,False,True,원본,2025,0,0,0,1,0.44504069210520186,2025-06-02,RF안전,2025
보통 조정,new_high_240,15.878378378378377,0,KOSPI,100.0,0,73.7,1.5574181078030989,0.8332436793975255,0.0,15.878378378378377,41800.0,14.562458249833,18590.0,16616.0,2,False,17.66,0.31654288947525516,0.0,2,0.27,65.1,,100%+,100.0,17.66,26.11,12.754766600920453,16044.0,14.181091877496677,251,0.7513640628086112,00088K,True,,11.87214611872147,92.0,,14.9,124.85207100591715,1,0,15.878378378378377,65.26,8.02,17280.0,1.015,0.01918250957070367,0,29.4,0.2590321911292081,2025-02-13,2.085227886403782,0,12640028830.0,,100,0.37,0.0,3.7388392857142856,-6.976744186046513,146.9069392146315,1.2030414897092454,0,2025-11-10,0,9.23,한화3우B,0.9639591178052717,11.02,0.0,0.9639591178052717,익절,default,65,False,,False,False,원본,2025,0,0,1,1,0.36155138102889917,2025-02-13,RF안전,2025
