buy_date,code,name,Market,buy_price,alloc,sell_date,sell_close,ret_180d,peak_180d,rank,combo,set,YYYYMM
2024-12-02,065350,신성델타테크,KOSDAQ,73900.0,1000000.0,2025-08-29,60000.0,-18.809201623815962,73.88362652232748,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-12
2024-12-13,293490,카카오게임즈,KOSDAQ,20900.0,1000000.0,2025-09-11,16060.0,-23.15789473684211,12.91866028708133,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-12
2024-12-11,060250,NHN KCP,KOSDAQ,8610.0,1000000.0,2025-09-09,12880.0,49.59349593495934,126.94541231126597,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-12
2024-12-16,052400,코나아이,KOSDAQ,30850.0,1000000.0,2025-09-12,53500.0,73.419773095624,178.76823338735818,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-12
2024-12-19,023160,태광,KOSDAQ,18210.0,1000000.0,2025-09-17,27050.0,48.544755628775405,77.37506864360242,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-12
2024-12-27,437730,삼현,KOSDAQ,9010.0,1000000.0,2025-09-24,21900.0,143.06326304106548,168.5904550499445,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-12
2024-12-24,348340,뉴로메카,KOSDAQ,26450.0,1000000.0,2025-09-22,27300.0,3.2136105860113506,39.50850661625709,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-12
2025-01-08,232140,와이씨,KOSDAQ,12250.0,1000000.0,2025-10-02,15030.0,22.693877551020414,25.795918367346935,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-01
2025-01-16,067310,하나마이크론,KOSDAQ,12320.0,1000000.0,2025-10-17,25950.0,110.6331168831169,130.11363636363637,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-01
2025-01-23,218410,RFHIC,KOSDAQ,16090.0,1000000.0,2025-10-24,27000.0,67.8060907395898,103.54257302672467,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-01
2025-01-22,056080,유진로봇,KOSDAQ,8080.0,1000000.0,2025-10-23,13110.0,62.25247524752475,158.66336633663366,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-01
2025-01-31,458870,씨어스,KOSDAQ,4886.0,1000000.0,2025-10-28,25947.0,431.0478919361441,458.35038886614814,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-01
2025-01-31,058610,에스피지,KOSDAQ,31300.0,1000000.0,2025-10-28,31550.0,0.7987220447284393,14.057507987220452,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-01
2025-02-04,033160,엠케이전자,KOSDAQ,8940.0,1000000.0,2025-10-30,9340.0,4.4742729306487705,30.536912751677846,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-02
2025-02-07,090710,휴림로봇,KOSDAQ,1972.0,1000000.0,2025-11-04,7330.0,271.7038539553752,284.3813387423935,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-02
2025-02-12,214430,아이쓰리시스템,KOSDAQ,60400.0,1000000.0,2025-11-07,71400.0,18.21192052980132,106.29139072847681,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-02
2025-02-11,403870,HPSP,KOSDAQ,31050.0,1000000.0,2025-11-06,33300.0,7.246376811594213,23.510466988727853,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-02
2025-02-19,083450,GST,KOSDAQ,21350.0,1000000.0,2025-11-14,27500.0,28.805620608899307,45.43325526932085,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-02
2025-02-19,089890,코세스,KOSDAQ,9320.0,1000000.0,2025-11-14,31400.0,236.90987124463518,249.78540772532187,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-02
2025-02-24,094170,동운아나텍,KOSDAQ,21400.0,1000000.0,2025-11-19,20300.0,-5.1401869158878455,11.91588785046729,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-02
2025-02-25,033500,동성화인텍,KOSDAQ,23900.0,1000000.0,2025-11-20,27900.0,16.736401673640167,43.51464435146444,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-02
2025-03-04,298380,에이비엘바이오,KOSDAQ,42350.0,1000000.0,2025-11-26,173400.0,309.44510035419125,361.62927981109794,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-03
2025-03-07,009520,포스코엠텍,KOSDAQ,14710.0,1000000.0,2025-12-01,16030.0,8.97348742352142,22.29775662814413,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-03
2025-03-11,102940,코오롱생명과학,KOSDAQ,34850.0,1000000.0,2025-12-03,55400.0,58.967001434720224,77.04447632711621,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-03
2025-03-11,039200,오스코텍,KOSDAQ,32350.0,1000000.0,2025-12-03,61300.0,89.48995363214837,100.9273570324575,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-03
2025-03-19,089970,브이엠,KOSDAQ,10860.0,1000000.0,2025-12-11,29200.0,168.87661141804787,190.05524861878453,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2025-03
