rule,type,feat,direction,cut,train_n,train_winner_rate,train_loser_rate,train_winner_lift,train_loser_lift,train_mean_ret,train_median_ret,test_n,test_winner_rate,test_loser_rate,test_winner_lift,test_loser_lift,test_mean_ret,test_median_ret
cup_and_handle_detected AND new_high_240 AND KOSDAQ,combo3,,,,304,0.26644736842105265,0.15460526315789475,1.7260067114093962,0.886660724896019,29.84089368651042,3.615819209039548,102,0.3431372549019608,0.2647058823529412,1.666990228434608,1.4307725538195695,39.487398284769725,18.211920529801322
cup_and_handle_detected AND new_high_240 AND past_60>=30,combo3,,,,470,0.23191489361702128,0.25957446808510637,1.50231043838355,1.4886588033021073,20.515897611293756,-5.003038282357707,200,0.27,0.26,1.3116831683168317,1.4053365973072216,24.387068089788855,1.245872341969664
cup_and_handle_detected AND new_high_240 AND rs>=1.1,combo3,,,,539,0.24304267161410018,0.2523191094619666,1.5743945412210034,1.4470493431532392,22.090712560931525,-4.581128533747593,210,0.3238095238095238,0.24285714285714285,1.573094452302373,1.3126770414408113,30.191213427393674,3.6240090600226504
cup_and_handle_detected AND new_high_252 AND KOSDAQ,combo3,,,,302,0.26490066225165565,0.15562913907284767,1.7159873772167653,0.8925326502264561,29.264451685447714,3.615819209039548,101,0.3465346534653465,0.26732673267326734,1.6834950821814854,1.4449386187088722,39.955945009327074,18.211920529801322
cup_and_handle_detected AND new_high_252 AND past_60>=30,combo3,,,,466,0.2296137339055794,0.26180257510729615,1.4874038655413775,1.5014369904549152,20.005355321331173,-5.486243803464523,191,0.28272251308900526,0.25654450261780104,1.3734902286040123,1.3866591475645158,26.310492220192007,2.361111111111111
cup_and_handle_detected AND new_high_252 AND rs>=1.1,combo3,,,,532,0.24436090225563908,0.2556390977443609,1.582933844678811,1.4660894660894659,22.422604978298374,-4.581128533747593,205,0.33170731707317075,0.23414634146341465,1.6114626096756017,1.2655939337851152,31.63042410060422,10.041265474552958
cup_and_handle_detected AND KOSDAQ AND chart=new_high_240,combo3,,,,304,0.26644736842105265,0.15460526315789475,1.7260067114093962,0.886660724896019,29.84089368651042,3.615819209039548,102,0.3431372549019608,0.2647058823529412,1.666990228434608,1.4307725538195695,39.487398284769725,18.211920529801322
cup_and_handle_detected AND KOSDAQ AND chart=persistent_uptrend,combo3,,,,248,0.2620967741935484,0.17338709677419356,1.697824204373241,0.9943744848868189,27.956049620957412,7.751937984496124,117,0.3162393162393162,0.1623931623931624,1.5363177343375363,0.877757901013715,99.66248049307471,17.98469387755102
cup_and_handle_detected AND KOSDAQ AND past_60>=30,combo3,,,,457,0.25164113785557984,0.20568927789934355,1.6300941359611119,1.1796273976734781,25.960623527234862,2.441745979652117,244,0.3155737704918033,0.25,1.5330844559865822,1.3512851897184823,69.292435920642,15.760698287919832
cup_and_handle_detected AND KOSDAQ AND pos252_top10,combo3,,,,972,0.23559670781893005,0.14094650205761317,1.5261606871599416,0.8083277705645171,25.235637717419337,7.751937984496124,394,0.2233502538071066,0.29441624365482233,1.0850546983632372,1.5913612386532379,28.04028961866198,-1.1111111111111112
cup_and_handle_detected AND KOSPI AND past_120<=-20,combo3,,,,263,0.09125475285171103,0.2623574144486692,0.5911348151172583,1.5046189924293258,-6.227893229027041,-15.709342560553633,129,0.07751937984496124,0.23255813953488372,0.3765957991147952,1.2570094788078905,0.30287608456361365,-7.707707707707708
cup_and_handle_detected AND KOSPI AND pos252_far,combo3,,,,342,0.04093567251461988,0.3333333333333333,0.2651752423564504,1.9116656763715585,-13.578063075710634,-21.566237930537543,289,0.11764705882352941,0.22837370242214533,0.5715395068918656,1.2343920072168835,-1.6552204258689873,-11.816578483245149
cup_and_handle_detected AND KOSPI AND rs>=1.1,combo3,,,,888,0.17454954954954954,0.27815315315315314,1.13070620956527,1.5952075069722127,7.760468701309969,-12.585034013605442,393,0.21374045801526717,0.22646310432569974,1.0383694858035422,1.2240649555719585,15.947480219071851,-4.580152671755725
cup_and_handle_detected AND chart=new_high_120 AND rs>=1.1,combo3,,,,146,0.136986301369863,0.3219178082191781,0.8873770341086696,1.8461976737560943,-3.2820380448015527,-18.84057971014493,138,0.2391304347826087,0.2898550724637681,1.1617161716171618,1.5667074663402694,9.674019802834664,-12.5
cup_and_handle_detected AND chart=new_high_240 AND past_60>=30,combo3,,,,470,0.23191489361702128,0.25957446808510637,1.50231043838355,1.4886588033021073,20.515897611293756,-5.003038282357707,200,0.27,0.26,1.3116831683168317,1.4053365973072216,24.387068089788855,1.245872341969664
cup_and_handle_detected AND chart=new_high_240 AND rs>=1.1,combo3,,,,539,0.24304267161410018,0.2523191094619666,1.5743945412210034,1.4470493431532392,22.090712560931525,-4.581128533747593,210,0.3238095238095238,0.24285714285714285,1.573094452302373,1.3126770414408113,30.191213427393674,3.6240090600226504
cup_and_handle_detected AND chart=V_recovery AND slope60>=1,combo3,,,,134,0.3208955223880597,0.291044776119403,2.078713813482921,1.6691409263841221,21.934724349405187,2.6814910022061365,66,0.3333333333333333,0.13636363636363635,1.6193619361936191,0.7370646489373539,37.532097686013365,16.115960099750623
cup_and_handle_detected AND chart=V_recovery AND pos252_top10,combo3,,,,140,0.2714285714285714,0.17857142857142858,1.7582742090124641,1.0241066123419065,20.558725769777624,12.525138872276449,46,0.43478260869565216,0.13043478260869565,2.112211221122112,0.7050183598531211,77.6677196408792,36.32175175087421
cup_and_handle_detected AND chart=V_recovery AND pos252_far,combo3,,,,122,0.08196721311475409,0.38524590163934425,0.5309715040158434,2.2093841013802438,-6.887234136636621,-20.994968886535148,64,0.109375,0.09375,0.5313531353135313,0.5067319461444308,13.817394014979278,-1.5303554614786292
cup_and_handle_detected AND chart=pullback_recovery AND pos252_far,combo3,,,,104,0.028846153846153848,0.2980769230769231,0.1868611254517295,1.7094702682937977,-15.75590691570885,-21.87353629976581,62,0.12903225806451613,0.3064516129032258,0.6268497817523687,1.6564141035258815,-0.14429150754535527,-5.526768910423257
cup_and_handle_detected AND chart=persistent_uptrend AND rs>=1.1,combo3,,,,317,0.17350157728706625,0.30914826498422715,1.1239175999830628,1.7729643812404994,14.730678120154394,-9.62331591971405,146,0.21232876712328766,0.2191780821917808,1.0315113703151135,1.1846883855066146,62.03896683372849,10.838991701060667
cup_and_handle_detected AND chart=persistent_uptrend AND rs<=0.95,combo3,,,,82,0.25609756097560976,0.06097560975609756,1.6589621869373057,0.34969494079967534,24.092156315343082,11.139732310957452,43,0.3488372093023256,0.16279069767441862,1.6946810960165783,0.8799066351655234,41.33227095239261,10.835214446952596
cup_and_handle_detected AND past_60>=30 AND past_120>=50,combo3,,,,509,0.206286836935167,0.2829076620825147,1.3362956712068672,1.6224746015570006,16.28026890094718,-6.122448979591836,223,0.2556053811659193,0.23766816143497757,1.2417528748390534,1.284629866458826,33.12157180317496,5.3097345132743365
cup_and_handle_detected AND past_60>=30 AND rs>=1.1,combo3,,,,781,0.20102432778489115,0.3034571062740077,1.3022059139461541,1.7403256029451706,15.438285804137404,-8.12720848056537,400,0.2425,0.26,1.1780858085808579,1.4053365973072216,36.205411775774635,2.05761316872428
cup_and_handle_detected AND past_60>=30 AND rs<=0.95,combo3,,,,89,0.24719101123595505,0.056179775280898875,1.6012668727848578,0.3221908443322852,23.26236354768573,11.210762331838566,51,0.3137254901960784,0.13725490196078433,1.5241053517116416,0.7418820649434805,37.23498891307926,10.835214446952596
cup_and_handle_detected AND past_120>=50 AND rs>=1.1,combo3,,,,479,0.21294363256784968,0.3068893528183716,1.379417410432809,1.7600095266802867,17.228658624487316,-7.947805456702254,190,0.3157894736842105,0.24210526315789474,1.5341323606044812,1.3086130258326354,39.42252159333938,9.900635762704727
cup_and_handle_detected AND past_120<=-20 AND pos252_far,combo3,,,,253,0.07114624505928854,0.30434782608695654,0.46087487067936445,1.7454338784262058,-8.136826960699091,-19.288888888888888,198,0.16666666666666666,0.25757575757575757,0.8096809680968096,1.3922332257705574,19.36873121349638,-11.816578483245149
cup_and_handle_detected AND slope60>=1 AND pos252_far,combo3,,,,183,0.08743169398907104,0.3005464480874317,0.5663696042835662,1.723632986892389,-3.095188524025435,-18.227091633466134,221,0.18099547511312217,0.18099547511312217,0.8792915490644087,0.9783060197056884,20.122596178325797,-6.9940476190476195
cup_and_handle_detected AND slope60>=1 AND rs>=1.1,combo3,,,,1060,0.19811320754716982,0.2632075471698113,1.283348106876029,1.5094945010594287,14.541397936639232,-7.947805456702254,548,0.26094890510948904,0.24087591240875914,1.2677121726771217,1.3019682119915303,36.68463327015745,2.05761316872428
cup_and_handle_detected AND slope60<=-1 AND pos252_top10,combo3,,,,136,0.25735294117647056,0.16911764705882354,1.6670943545203316,0.9698892034532173,21.872099452981875,7.94980694980695,37,0.08108108108108109,0.21621621621621623,0.3938988493443939,1.1686790829997684,-9.67709297706116,-16.829533116178066
cup_and_handle_detected AND slope60<=-1 AND pos252_far,combo3,,,,209,0.05263157894736842,0.31100478468899523,0.3409395973154362,1.7836115162318371,-9.782619766192802,-19.439252336448597,133,0.20300751879699247,0.21052631578947367,0.9862279461028809,1.137924370289248,20.87242872963288,-11.61556603773585
cup_and_handle_detected AND slope60<=-1 AND rs>=1.1,combo3,,,,253,0.20948616600790515,0.2727272727272727,1.3570204525559064,1.564090098849457,10.783270313907831,-3.324808184143223,132,0.23484848484848486,0.14393939393939395,1.140914091409141,0.7780126849894292,25.05292343288597,-2.8199566160520604
cup_and_handle_detected AND pos252_far AND rs>=1.1,combo3,,,,138,0.13768115942028986,0.45652173913043476,0.8918782219628442,2.6181508176393082,-4.037676036748647,-23.52432348452308,129,0.12403100775193798,0.24031007751937986,0.6025532785836722,1.2989097947681536,9.489335341350236,-7.534983853606028
gap_support_detected AND KOSPI AND slope60>=1,combo3,,,,94,0.24468085106382978,0.10638297872340426,1.5850064258175067,0.6101060669270932,24.29524012924872,-2.3190794993120574,44,0.22727272727272727,0.18181818181818182,1.104110411041104,0.9827528652498053,15.110271293545207,1.4208862626378786
gap_support_detected AND chart=mixed AND slope60>=1,combo3,,,,94,0.23404255319148937,0.14893617021276595,1.5160931029558762,0.8541484936979304,24.405242904561888,-3.522975168986209,44,0.18181818181818182,0.22727272727272727,0.8832883288328832,1.2284410815622566,10.726220268896704,-4.332616472341114
new_high_60 AND new_high_120 AND slope60<=-1,combo3,,,,85,0.15294117647058825,0.29411764705882354,0.9907303592577972,1.6867638320925518,17.340068371603138,-5.88235294117647,30,0.3,0.1,1.4574257425742574,0.540514075887393,26.12445687352716,10.988395803210619
new_high_60 AND new_high_240 AND KOSDAQ,combo3,,,,416,0.2403846153846154,0.17067307692307693,1.557176045431079,0.9788095891037067,25.616168727515536,0.06221244713700197,134,0.3656716417910448,0.26119402985074625,1.7764642135855375,1.4117904967208021,41.114966993045385,21.875200643482177
new_high_60 AND new_high_252 AND KOSDAQ,combo3,,,,414,0.2391304347826087,0.17149758454106281,1.5490516486723083,0.9835381378433382,25.175263089257268,0.06221244713700197,133,0.3684210526315789,0.2631578947368421,1.789821087371895,1.42240546286156,41.483018029801535,23.988142743130773
new_high_60 AND KOSDAQ AND chart=new_high_240,combo3,,,,416,0.2403846153846154,0.17067307692307693,1.557176045431079,0.9788095891037067,25.616168727515536,0.06221244713700197,134,0.3656716417910448,0.26119402985074625,1.7764642135855375,1.4117904967208021,41.114966993045385,21.875200643482177
new_high_60 AND KOSDAQ AND past_120>=50,combo3,,,,226,0.24778761061946902,0.22123893805309736,1.6051315555027619,1.268804652458999,23.708926411569212,3.615819209039548,108,0.37037037037037035,0.3055555555555556,1.7992910402151323,1.6515707874337007,47.478738107668086,17.252451451643914
new_high_60 AND KOSDAQ AND pos252_top10,combo3,,,,611,0.24386252045826515,0.14566284779050737,1.5797054009819969,0.835375999330943,28.088980681560624,7.612456747404845,218,0.3256880733944954,0.2706422018348624,1.582220607381839,1.462859196208999,33.37669122230397,11.376749865121958
new_high_60 AND chart=new_high_120 AND past_60>=30,combo3,,,,96,0.22916666666666666,0.3541666666666667,1.4845078299776286,2.031144781144781,8.75022768892268,-18.498004131699318,119,0.24369747899159663,0.31092436974789917,1.1839032642760072,1.6805899838515577,27.1359245587146,-7.648494711147275
new_high_60 AND chart=new_high_120 AND rs>=1.1,combo3,,,,170,0.11764705882352941,0.3411764705882353,0.7621002763521516,1.9566460452273602,-5.273011503257318,-21.269296740994854,177,0.24858757062146894,0.2542372881355932,1.2076597490257501,1.37418832852727,24.095748134882168,-6.901615271659324
new_high_60 AND past_60>=30 AND past_120>=50,combo3,,,,397,0.1889168765743073,0.26448362720403024,1.2237756326813518,1.5168128162645869,14.333108999489378,-5.864432597105865,181,0.292817679558011,0.27624309392265195,1.4225334135623504,1.493132806318765,29.932662399553518,3.2198428593437063
new_high_60 AND past_60>=30 AND rs>=1.1,combo3,,,,679,0.1796759941089838,0.28424153166421207,1.163914560496585,1.6301243396452614,12.942840320147145,-7.36213172172241,348,0.2471264367816092,0.3074712643678161,1.2005614354538903,1.6619254632169838,23.19416171059015,-5.619863329947364
new_high_60 AND past_120>=50 AND rs>=1.1,combo3,,,,405,0.2,0.28641975308641976,1.2955704697986579,1.6426164330303763,15.309620191397972,-7.123655913978495,177,0.2937853107344633,0.288135593220339,1.4272342488486136,1.557413438997573,34.33731721391375,2.727272727272727
new_high_60 AND slope60<=-1 AND rs>=1.1,combo3,,,,121,0.18181818181818182,0.2809917355371901,1.177791336180598,1.611486768511562,10.77523562837363,-7.780320366132723,74,0.32432432432432434,0.17567567567567569,1.5755953973775756,0.9495517549373119,33.192209280764644,0.13063357282821686
new_high_120 AND new_high_240 AND KOSDAQ,combo3,,,,416,0.2403846153846154,0.17067307692307693,1.557176045431079,0.9788095891037067,25.616168727515536,0.06221244713700197,134,0.3656716417910448,0.26119402985074625,1.7764642135855375,1.4117904967208021,41.114966993045385,21.875200643482177
new_high_120 AND new_high_252 AND KOSDAQ,combo3,,,,414,0.2391304347826087,0.17149758454106281,1.5490516486723083,0.9835381378433382,25.175263089257268,0.06221244713700197,133,0.3684210526315789,0.2631578947368421,1.789821087371895,1.42240546286156,41.483018029801535,23.988142743130773
new_high_120 AND KOSDAQ AND chart=new_high_240,combo3,,,,416,0.2403846153846154,0.17067307692307693,1.557176045431079,0.9788095891037067,25.616168727515536,0.06221244713700197,134,0.3656716417910448,0.26119402985074625,1.7764642135855375,1.4117904967208021,41.114966993045385,21.875200643482177
new_high_120 AND KOSDAQ AND past_120>=50,combo3,,,,205,0.24390243902439024,0.22926829268292684,1.5799639875593388,1.3148529774067794,22.36586136675191,2.8541666666666665,96,0.3645833333333333,0.2708333333333333,1.771177117711771,1.463892288861689,47.09061077983561,17.362045760430686
new_high_120 AND KOSDAQ AND pos252_top10,combo3,,,,482,0.23651452282157676,0.15975103734439833,1.532106157230778,0.916171724568112,24.83942441082929,3.615819209039548,184,0.29347826086956524,0.29347826086956524,1.425742574257426,1.5862913096695228,26.559243643242077,10.041265474552958
new_high_120 AND KOSDAQ AND rs>=1.1,combo3,,,,336,0.24107142857142858,0.24107142857142858,1.5616251198465965,1.3825439266615738,25.830724049466454,0.06221244713700197,187,0.3850267379679144,0.28342245989304815,1.8704929316461056,1.531938289948226,43.912486727477415,17.591125198098258
new_high_120 AND chart=new_high_120 AND past_60>=30,combo3,,,,96,0.22916666666666666,0.3541666666666667,1.4845078299776286,2.031144781144781,8.75022768892268,-18.498004131699318,119,0.24369747899159663,0.31092436974789917,1.1839032642760072,1.6805899838515577,27.1359245587146,-7.648494711147275
new_high_120 AND chart=new_high_120 AND rs>=1.1,combo3,,,,170,0.11764705882352941,0.3411764705882353,0.7621002763521516,1.9566460452273602,-5.273011503257318,-21.269296740994854,177,0.24858757062146894,0.2542372881355932,1.2076597490257501,1.37418832852727,24.095748134882168,-6.901615271659324
new_high_120 AND past_60>=30 AND rs>=1.1,combo3,,,,627,0.18022328548644337,0.2886762360446571,1.1674598332316453,1.6555573560921153,12.13204580553242,-7.947805456702254,321,0.26479750778816197,0.29906542056074764,1.2864090147332488,1.6164906942426702,26.133051947431547,-5.651491365777081
new_high_120 AND past_120>=50 AND rs>=1.1,combo3,,,,382,0.193717277486911,0.2905759162303665,1.2548719210091712,1.6664520163134269,14.635445457182714,-7.123655913978495,165,0.2909090909090909,0.2787878787878788,1.413261326132613,1.506887726716368,34.21449520886496,4.366812227074235
new_high_240 AND new_high_252 AND KOSDAQ,combo3,,,,414,0.2391304347826087,0.17149758454106281,1.5490516486723083,0.9835381378433382,25.175263089257268,0.06221244713700197,133,0.3684210526315789,0.2631578947368421,1.789821087371895,1.42240546286156,41.483018029801535,23.988142743130773
new_high_240 AND KOSDAQ AND chart=new_high_240,combo3,,,,416,0.2403846153846154,0.17067307692307693,1.557176045431079,0.9788095891037067,25.616168727515536,0.06221244713700197,134,0.3656716417910448,0.26119402985074625,1.7764642135855375,1.4117904967208021,41.114966993045385,21.875200643482177
new_high_240 AND KOSDAQ AND past_120>=50,combo3,,,,198,0.23232323232323232,0.23737373737373738,1.5049555962307641,1.3613376786282312,21.289263836244384,-0.4562495607385617,85,0.35294117647058826,0.25882352941176473,1.714618520675597,1.3989776081791347,40.870990454143005,17.362045760430686
new_high_240 AND KOSDAQ AND pos252_top10,combo3,,,,416,0.2403846153846154,0.17067307692307693,1.557176045431079,0.9788095891037067,25.616168727515536,0.06221244713700197,134,0.3656716417910448,0.26119402985074625,1.7764642135855375,1.4117904967208021,41.114966993045385,21.875200643482177
new_high_240 AND KOSDAQ AND rs>=1.1,combo3,,,,258,0.2713178294573643,0.23255813953488372,1.757556838874148,1.3337202393289944,34.12088781072851,5.780263912794033,104,0.38461538461538464,0.23076923076923078,1.8684945417618686,1.2473401751247528,46.554753718977736,29.09090909090909
new_high_240 AND past_60>=30 AND past_120>=50,combo3,,,,388,0.18556701030927836,0.2654639175257732,1.2020756936276207,1.5224347783474526,14.196670720989408,-5.923669290005924,156,0.30128205128205127,0.28205128205128205,1.4636540577134636,1.5245268807080312,26.8578248726368,6.896551724137931
new_high_240 AND past_60>=30 AND rs>=1.1,combo3,,,,546,0.17582417582417584,0.27472527472527475,1.1389630503724466,1.5755486343721639,13.521639657486242,-7.003891050583658,224,0.26785714285714285,0.29017857142857145,1.3012729844413011,1.5684560237803813,23.224750768563904,-0.14198006267378543
new_high_240 AND past_120>=50 AND rs>=1.1,combo3,,,,367,0.1907356948228883,0.2970027247956403,1.235557668745314,1.703309744341961,14.588916671495657,-7.123655913978495,144,0.2916666666666667,0.2986111111111111,1.4169416941694168,1.6140350877192982,29.259041213174882,6.707601527351951
new_high_252 AND KOSDAQ AND chart=new_high_240,combo3,,,,414,0.2391304347826087,0.17149758454106281,1.5490516486723083,0.9835381378433382,25.175263089257268,0.06221244713700197,133,0.3684210526315789,0.2631578947368421,1.789821087371895,1.42240546286156,41.483018029801535,23.988142743130773
new_high_252 AND KOSDAQ AND past_120>=50,combo3,,,,198,0.23232323232323232,0.23737373737373738,1.5049555962307641,1.3613376786282312,21.289263836244384,-0.4562495607385617,84,0.35714285714285715,0.2619047619047619,1.735030645921735,1.4156321035146004,41.45083344640093,17.786983145116004
new_high_252 AND KOSDAQ AND pos252_top10,combo3,,,,414,0.2391304347826087,0.17149758454106281,1.5490516486723083,0.9835381378433382,25.175263089257268,0.06221244713700197,133,0.3684210526315789,0.2631578947368421,1.789821087371895,1.42240546286156,41.483018029801535,23.988142743130773
new_high_252 AND KOSDAQ AND rs>=1.1,combo3,,,,258,0.2713178294573643,0.23255813953488372,1.757556838874148,1.3337202393289944,34.12088781072851,5.780263912794033,103,0.3883495145631068,0.23300970873786409,1.8866352654682943,1.2594502739123719,47.08281755018648,29.09090909090909
new_high_252 AND past_60>=30 AND past_120>=50,combo3,,,,387,0.1834625322997416,0.2661498708010336,1.1884431958101382,1.5263687183431824,14.08439581633168,-5.982905982905983,152,0.3092105263157895,0.2894736842105263,1.5021712697585548,1.5646460091477163,27.480045038516113,6.5316216533855
new_high_252 AND past_60>=30 AND rs>=1.1,combo3,,,,543,0.17495395948434622,0.27624309392265195,1.1333259174113488,1.5842533229598552,13.44933555402783,-7.003891050583658,219,0.273972602739726,0.2831050228310502,1.330982413309824,1.5302224979460437,24.41290544762332,0.13063357282821686
new_high_252 AND past_120>=50 AND rs>=1.1,combo3,,,,366,0.1885245901639344,0.2978142076502732,1.2212344592364397,1.7079635961024582,14.471271474358954,-7.123655913978495,143,0.2937062937062937,0.3006993006993007,1.4268503773454266,1.6253220463746778,29.518445843305628,10.195360195360195
near_52w_low AND chart=pullback_recovery AND slope60<=-1,combo3,,,,175,0.045714285714285714,0.26285714285714284,0.2961303930968361,1.5074849333672862,-8.127104202401808,-18.113612004287248,90,0.1,0.16666666666666666,0.4858085808580858,0.9008567931456548,9.717120537148384,-3.098927294398093
near_52w_low AND chart=pullback_recovery AND pos252_far,combo3,,,,118,0.0423728813559322,0.2627118644067797,0.27448526902513937,1.506651761886059,-13.881567455037489,-18.91709946749063,57,0.12280701754385964,0.2807017543859649,0.5966070291239649,1.5172324937189976,6.5456662881157,3.213610586011342
KOSDAQ AND chart=new_high_240 AND past_120>=50,combo3,,,,198,0.23232323232323232,0.23737373737373738,1.5049555962307641,1.3613376786282312,21.289263836244384,-0.4562495607385617,85,0.35294117647058826,0.25882352941176473,1.714618520675597,1.3989776081791347,40.870990454143005,17.362045760430686
KOSDAQ AND chart=new_high_240 AND pos252_top10,combo3,,,,416,0.2403846153846154,0.17067307692307693,1.557176045431079,0.9788095891037067,25.616168727515536,0.06221244713700197,134,0.3656716417910448,0.26119402985074625,1.7764642135855375,1.4117904967208021,41.114966993045385,21.875200643482177
KOSDAQ AND chart=new_high_240 AND rs>=1.1,combo3,,,,258,0.2713178294573643,0.23255813953488372,1.757556838874148,1.3337202393289944,34.12088781072851,5.780263912794033,104,0.38461538461538464,0.23076923076923078,1.8684945417618686,1.2473401751247528,46.554753718977736,29.09090909090909
KOSDAQ AND chart=box_breakout AND slope60>=1,combo3,,,,103,0.2524271844660194,0.17475728155339806,1.6351860298429661,1.002232490524895,28.21337833070021,-1.0889292196007259,52,0.3076923076923077,0.1346153846153846,1.4947956334094947,0.7276151021561058,69.09039071264858,4.359943316013226
KOSDAQ AND chart=box_breakout AND pos252_top10,combo3,,,,89,0.30337078651685395,0.10112359550561797,1.965191162054144,0.5799435197981133,48.78352717181324,14.545454545454545,22,0.36363636363636365,0.22727272727272727,1.7665766576657664,1.2284410815622566,59.25676194130328,16.4983164983165
KOSDAQ AND chart=pullback_recovery AND slope60<=-1,combo3,,,,114,0.07017543859649122,0.2631578947368421,0.454586129753915,1.509209744503862,3.7673172206291343,-9.059175368926804,34,0.11764705882352941,0.3235294117647059,0.5715395068918656,1.7487220102239183,-2.2719299672612814,-25.75
KOSDAQ AND chart=persistent_uptrend AND past_60>=30,combo3,,,,321,0.26479750778816197,0.1526479750778816,1.7153191578331137,0.8754356835720222,26.734298239889046,8.403361344537815,187,0.23529411764705882,0.24598930481283424,1.1430790137837312,1.329606817690913,62.645416027806455,6.960081883316274
KOSDAQ AND chart=persistent_uptrend AND slope60>=1,combo3,,,,321,0.26479750778816197,0.1526479750778816,1.7153191578331137,0.8754356835720222,26.734298239889046,8.403361344537815,187,0.23529411764705882,0.24598930481283424,1.1430790137837312,1.329606817690913,62.645416027806455,6.960081883316274
KOSDAQ AND chart=persistent_uptrend AND pos252_top10,combo3,,,,221,0.24434389140271492,0.1493212669683258,1.582823650885238,0.8563570224469877,20.719121381665374,9.042145593869732,90,0.13333333333333333,0.2777777777777778,0.6477447744774477,1.5014279885760915,9.962408431762874,-4.565588742685113
