Date,Code,Name,Market,Score,Close,preset,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,valid,vol_ratio,candle_pct,cum_5d_gain,upper_wick_ratio,rs_ratio,longterm_ma_breakouts,ma3,ma5,ma10,is_first_pullback,pullback_quality,cup_and_handle_detected,inverse_hns_detected,gap_support_detected,peak_180d,ret_180d,sell_date,sell_close,Amount,past_60,past_120,past_240,slope60,slope120,pos_252_high,drawdown60,new_high_252,vol20,vol60,range60_pct,range120_pct,days_since_52w_low,days_since_52w_high,pos_60_high,pos_120_high,pos_240_high,past_5d,past_20,runup60,For_5d,For_20d,Inst_5d,Inst_20d,PER_num,PBR_num,외인소진율_num,pre_5d_max_high_ratio,pre_5d_min_low_ratio,pre_5d_vol_trend,pre_10d_max_high_ratio,pre_10d_drawdown,pre_20d_vol_ratio,gap_up_count_5d,long_red_count_5d,long_red_in_10d,consecutive_red_max,Year,is_loser,is_sw,is_100,is_50,RF확률,RF위험,bucket,year,필터,모드
2026-01-02,109860,동일금속,KOSDAQ,40.93,7970.0,pullback,40.0,6.1,1.3,100,40.8,99.0,0,82.0,0,20.0,50,45,True,0.37,0.25,0.25,4.0,0.837,,7936.67,7944.0,7939.0,False,보통 조정,False,False,True,6.398996235884558,-4.642409033877037,2026-05-22,7600.0,3761840.0,-0.8706467661691586,-5.119047619047623,-2.3284313725490224,0.001933959616084127,0.001933959616084127,-17.323651452282164,-2.0884520884520863,0,0.5897198687523094,0.6725876747949621,8.388814913448735,8.388814913448735,58,346,-17.323651452282164,-17.323651452282164,-17.323651452282164,-0.07255389718076322,-0.29021558872305286,0.8706467661691586,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.19095526432943996,0,2026-00,2026,회피X,weekly_3
2026-03-26,080420,모다이노칩,KOSDAQ,43.29,2085.0,pullback,0.0,0.9,17.1,100,0.0,99.0,40,0.0,35,17.2,50,70,True,0.06,1.71,0.24,0.0,0.814,MA480,2061.67,2082.0,2099.5,True,보통 조정,True,False,True,4.55635491606714,-17.458033573141485,2026-05-22,1721.0,4566150.0,-3.472222222222221,-0.7142857142857117,-7.538802660753885,-0.04139745122985188,-0.04139745122985188,-13.124999999999998,-12.394957983193278,0,5.425618496027697,3.525877482879581,32.22222222222222,32.22222222222222,127,321,-13.124999999999998,-13.124999999999998,-13.124999999999998,-0.28935185185185175,-1.157407407407407,3.472222222222221,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.44521210884557205,0,2026-12,2026,회피X,weekly_3
2026-03-17,053620,태양,KOSDAQ,44.48,6860.0,pullback,40.0,2.1,0.0,100,42.0,88.6,0,0.0,36,20.1,50,100,True,0.13,-0.15,2.85,6.0,0.837,,6876.67,6830.0,6718.0,False,진짜 지지,True,False,True,7.434402332361523,5.5393586005831,2026-05-22,7240.0,6585600.0,3.003003003003002,2.235469448584193,7.187499999999991,0.09186483398930664,0.09186483398930664,-4.456824512534818,-2.0000000000000018,0,2.189751810839636,1.4415336005362167,16.27906976744186,16.27906976744186,132,244,-4.456824512534818,-4.456824512534818,-4.456824512534818,0.25025025025025016,1.0010010010010006,3.003003003003002,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.22474793187653638,0,2026-11,2026,회피X,weekly_3
2026-03-16,037760,쎄니트,KOSDAQ,41.73,1907.0,pullback,40.0,1.8,0.0,100,61.2,84.3,0,5.1,0,22.6,50,85,True,0.11,-0.57,3.92,0.0,0.858,,1909.33,1905.6,1874.3,False,진짜 지지,True,False,True,33.98007341373885,25.589931830099633,2026-05-22,2395.0,8255403.0,16.280487804878053,8.84703196347032,30.348598769651392,0.1356747044223044,0.1356747044223044,-0.6253256904637849,-0.6253256904637849,0,1.0022774436541781,1.5425314283051486,17.01219512195122,17.01219512195122,377,3,-0.6253256904637849,-0.6253256904637849,-0.6253256904637849,1.3567073170731712,5.426829268292685,16.280487804878053,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.18995167978495026,0,2026-11,2026,회피X,weekly_3
2026-01-23,037760,쎄니트,KOSDAQ,42.83,1797.0,pullback,40.0,2.4,0.0,100,22.6,100.0,0,0.0,15,17.6,50,100,True,0.15,-0.33,-0.06,0.0,0.816,,1791.67,1795.0,1789.4,False,진짜 지지,True,False,True,42.18141346688926,33.27768503060658,2026-05-22,2395.0,8589660.0,3.633217993079585,5.519671168526141,25.052192066805844,0.09671736408945131,0.09671736408945131,-3.387096774193543,-3.387096774193543,0,1.1554445175870987,1.7013187292953615,15.456238361266294,15.456238361266294,332,32,-3.387096774193543,-3.387096774193543,-3.387096774193543,0.30276816608996543,1.2110726643598617,3.633217993079585,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.18840054157215508,0,2026-03,2026,회피X,weekly_3
2026-02-24,037760,쎄니트,KOSDAQ,40.18,1840.0,pullback,40.0,3.0,0.0,100,54.9,98.5,0,0.0,0,20.6,50,70,True,0.18,-0.38,0.38,0.0,0.841,,1841.33,1838.6,1824.1,False,보통 조정,True,False,True,38.8586956521739,30.163043478260864,2026-05-22,2395.0,8868800.0,8.23529411764705,4.486087450312315,31.33476088508209,0.14884602518910858,0.14884602518910858,-1.0752688172043001,-1.0752688172043001,0,1.156302500910199,1.5640486701308145,15.456238361266294,15.456238361266294,364,64,-1.0752688172043001,-1.0752688172043001,-1.0752688172043001,0.6862745098039209,2.7450980392156836,8.23529411764705,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.16052467054325414,0,2026-08,2026,회피X,weekly_3
2026-03-23,037760,쎄니트,KOSDAQ,40.96,1930.0,pullback,40.0,2.3,6.3,100,67.1,95.2,0,0.0,0,22.2,50,70,True,0.14,0.63,1.21,0.33,0.854,,1929.33,1923.6,1914.6,False,진짜 지지,True,False,True,32.38341968911917,24.09326424870466,2026-05-22,2395.0,10213560.0,6.336088154269981,7.222222222222219,29.61719274680994,0.12331036488035556,0.12331036488035556,-0.20682523267838704,-0.20682523267838704,1,0.991455360795818,1.4466123449584156,14.505624629958556,14.505624629958556,377,3,-0.20682523267838704,-0.20682523267838704,-0.20682523267838704,0.5280073461891651,2.1120293847566605,6.336088154269981,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.16187084237472166,0,2026-12,2026,회피X,weekly_3
2026-04-22,332370,아이디피,KOSDAQ,44.28,5260.0,pullback,40.0,3.8,13.5,100,33.7,100.0,0,0.0,15,18.1,50,100,True,0.23,1.35,-0.38,0.29,0.821,,5220.0,5254.0,5244.0,False,보통 조정,True,True,True,4.1825095057034245,-0.5703422053231932,2026-05-22,5230.0,10462140.0,3.747534516765283,6.585612968591703,17.805151175811872,0.01977084123950708,0.01977084123950708,-9.46643717728055,-2.592592592592591,0,1.6443701057616167,2.659177070242489,23.28767123287671,23.28767123287671,366,296,-9.46643717728055,-9.46643717728055,-9.46643717728055,0.3122945430637736,1.2491781722550943,3.747534516765283,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.3216595083908888,0,2026-16,2026,회피X,weekly_3
2026-04-24,332370,아이디피,KOSDAQ,44.24,5320.0,pullback,40.0,4.7,0.0,100,49.3,97.0,0,0.0,15,19.1,50,100,True,0.28,-0.37,0.76,0.5,0.829,,5306.67,5264.0,5266.0,False,진짜 지지,True,True,True,3.007518796992481,-1.6917293233082664,2026-05-22,5230.0,13113800.0,3.90625,6.400000000000006,18.22222222222223,0.02965782665870442,0.02965782665870442,-8.433734939759042,-1.4814814814814836,0,1.6786630287137216,2.6633694214925665,23.28767123287671,23.28767123287671,368,298,-8.433734939759042,-8.433734939759042,-8.433734939759042,0.3255208333333333,1.3020833333333333,3.90625,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.3237726571753876,0,2026-16,2026,회피X,weekly_3
2026-03-30,037760,쎄니트,KOSDAQ,41.02,1967.0,pullback,50.8,3.3,12.4,100,67.9,92.3,0,0.0,0,25.2,25,70,True,0.2,1.24,1.92,0.04,0.879,,1962.67,1956.2,1939.9,False,진짜 지지,True,False,False,29.893238434163692,21.759023894255215,2026-05-22,2395.0,14008974.0,10.941906373378462,9.217101610216538,30.43766578249336,0.16563131921862329,0.16563131921862329,-0.1522842639593902,-0.1522842639593902,1,0.9106951702333678,1.0315249471599024,15.88235294117647,15.88235294117647,377,4,-0.1522842639593902,-0.1522842639593902,-0.1522842639593902,0.9118255311148719,3.6473021244594874,10.941906373378462,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.1434225232761842,0,2026-13,2026,회피X,weekly_3
2026-04-09,053620,태양,KOSDAQ,43.21,7090.0,pullback,40.0,5.0,0.0,100,46.7,93.1,0,0.0,0,22.1,50,100,True,0.3,-0.42,1.72,0.0,0.854,,7090.0,7064.0,7056.0,False,진짜 지지,True,False,True,3.949224259520445,2.115655853314524,2026-05-22,7240.0,14130370.0,11.302982731554167,8.409785932721704,11.128526645768023,0.22568200584619388,0.22568200584619388,-1.664355062413314,-1.664355062413314,0,1.1787830422387011,1.499406502499716,19.767441860465116,19.767441860465116,155,20,-1.664355062413314,-1.664355062413314,-1.664355062413314,0.9419152276295139,3.7676609105180554,11.302982731554167,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.18988729919624173,0,2026-14,2026,회피X,weekly_3
2026-04-06,053620,태양,KOSDAQ,44.44,7060.0,pullback,40.0,4.8,15.8,100,40.9,97.1,0,6.9,0,24.7,50,100,True,0.29,1.58,0.71,0.0,0.875,,7006.67,7026.0,7049.0,False,보통 조정,True,False,True,4.39093484419264,2.5495750708215192,2026-05-22,7240.0,14204720.0,8.782742681047772,7.78625954198473,12.063492063492065,0.21959099069774202,0.21959099069774202,-2.0804438280166426,-2.0804438280166426,0,1.1888931884757499,1.5094097067017147,19.767441860465116,19.767441860465116,152,17,-2.0804438280166426,-2.0804438280166426,-2.0804438280166426,0.7318952234206476,2.9275808936825904,8.782742681047772,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.19387522962985795,0,2026-14,2026,회피X,weekly_3
2026-04-06,008370,원풍,KOSDAQ,44.92,5050.0,pullback,54.0,2.5,16.1,100,0.0,96.8,0,0.0,30,22.8,50,100,True,0.15,1.61,0.8,0.0,0.86,MA120,4973.33,4971.0,4978.5,False,진짜 지지,False,False,True,8.514851485148522,2.7722772277227747,2026-05-22,5190.0,15599450.0,3.2719836400818103,2.3302938196555267,27.848101265822777,0.05519798117437643,0.05519798117437643,-12.020905923344948,-12.020905923344948,0,0.9477590072272158,1.5156962662330062,26.015367727771682,26.015367727771682,363,24,-12.020905923344948,-12.020905923344948,-12.020905923344948,0.2726653033401509,1.0906612133606035,3.2719836400818103,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.2246577312465618,0,2026-14,2026,회피X,weekly_3
2026-04-14,008370,원풍,KOSDAQ,40.92,5050.0,pullback,40.0,7.4,3.0,100,0.0,96.8,0,0.0,30,20.2,50,80,True,0.44,0.6,0.8,2.0,0.838,MA120,5023.33,5028.0,5005.5,False,진짜 지지,True,False,True,8.514851485148522,2.7722772277227747,2026-05-22,5190.0,17084150.0,3.696098562628336,0.5976095617529875,25.46583850931676,0.08412331467826123,0.08412331467826123,-12.020905923344948,-12.020905923344948,0,0.8691255666553034,1.4595451689725254,26.015367727771682,26.015367727771682,371,32,-12.020905923344948,-12.020905923344948,-12.020905923344948,0.30800821355236135,1.2320328542094454,3.696098562628336,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.21892699402837335,0,2026-15,2026,회피X,weekly_3
2026-02-27,037760,쎄니트,KOSDAQ,41.32,1830.0,pullback,40.0,5.5,7.2,100,47.4,100.0,0,0.0,15,18.3,50,70,True,0.33,0.72,-0.97,0.0,0.822,,1822.67,1828.8,1832.0,False,보통 조정,True,False,True,39.617486338797825,30.87431693989071,2026-05-22,2395.0,17432580.0,8.219988172678882,3.682719546742219,28.782547501759325,0.14760156962605112,0.14760156962605112,-1.6129032258064502,-1.6129032258064502,0,1.178996190598003,1.5641341226279675,15.456238361266294,15.456238361266294,367,67,-1.6129032258064502,-1.6129032258064502,-1.6129032258064502,0.6849990143899068,2.7399960575596274,8.219988172678882,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.1615218218276983,0,2026-08,2026,회피X,weekly_3
2026-03-27,053620,태양,KOSDAQ,40.15,7150.0,pullback,40.0,6.4,14.2,100,58.3,100.0,0,0.0,0,21.3,25,70,True,0.39,1.42,-0.14,0.0,0.847,,7100.0,7082.0,7051.0,False,보통 조정,True,False,False,3.076923076923066,1.2587412587412583,2026-05-22,7240.0,18918900.0,7.0359281437125665,9.327217125382269,12.954186413902047,0.19173559267709636,0.19173559267709636,-0.832177531206657,-0.832177531206657,0,2.1143250989923255,1.501174614318755,19.767441860465116,19.767441860465116,142,7,-0.832177531206657,-0.832177531206657,-0.832177531206657,0.5863273453093806,2.3453093812375223,7.0359281437125665,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.2443569824782363,0,2026-12,2026,회피X,weekly_3
2026-02-12,037760,쎄니트,KOSDAQ,41.38,1833.0,pullback,51.9,6.7,3.8,100,49.7,75.7,0,0.0,15,19.9,50,70,True,0.4,0.38,6.08,0.0,0.836,,1825.67,1809.6,1786.3,False,진짜 지지,True,False,True,39.38897981451173,30.660120021822145,2026-05-22,2395.0,19400472.0,5.709342560553643,7.005253940455347,31.115879828326175,0.13616647932705095,0.13616647932705095,-1.4516129032258074,-1.4516129032258074,0,1.147134908712717,1.7647491408662712,15.456238361266294,15.456238361266294,352,52,-1.4516129032258074,-1.4516129032258074,-1.4516129032258074,0.47577854671280356,1.9031141868512143,5.709342560553643,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.2019333723647997,0,2026-06,2026,회피X,weekly_3
2026-04-13,053620,태양,KOSDAQ,43.85,7120.0,pullback,40.0,7.3,0.0,100,52.5,96.6,0,0.0,0,21.4,50,100,True,0.44,-0.14,0.85,3.0,0.848,,7113.33,7104.0,7065.0,False,진짜 지지,True,False,True,3.51123595505618,1.6853932584269593,2026-05-22,7240.0,20370320.0,14.102564102564097,10.730948678071538,10.559006211180133,0.22534870578142305,0.22534870578142305,-1.2482662968099856,-1.2482662968099856,0,1.129416540574176,1.5005972478681155,19.767441860465116,19.767441860465116,159,24,-1.2482662968099856,-1.2482662968099856,-1.2482662968099856,1.1752136752136748,4.700854700854699,14.102564102564097,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.19086609923744008,0,2026-15,2026,회피X,weekly_3
2026-02-13,037760,쎄니트,KOSDAQ,43.78,1828.0,pullback,40.0,7.3,0.0,100,45.9,85.3,0,0.0,15,19.4,50,100,True,0.44,-0.27,3.69,0.0,0.831,,1829.0,1822.6,1791.1,False,진짜 지지,True,False,True,39.77024070021882,31.01750547045952,2026-05-22,2395.0,20422416.0,11.259890444309196,6.402793946449359,30.29223093371347,0.14188382256503593,0.14188382256503593,-1.7204301075268824,-1.7204301075268824,0,1.1500053948869546,1.765200860177369,15.456238361266294,15.456238361266294,353,53,-1.7204301075268824,-1.7204301075268824,-1.7204301075268824,0.938324203692433,3.753296814769732,11.259890444309196,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.19398573877246136,0,2026-06,2026,회피X,weekly_3
2026-02-24,332370,아이디피,KOSDAQ,41.97,5290.0,pullback,40.0,6.7,0.0,100,38.9,89.1,0,0.0,15,22.5,50,85,True,0.4,-0.75,2.72,0.0,0.857,,5303.33,5264.0,5262.0,False,진짜 지지,True,False,True,3.5916824196597252,-1.1342155009451793,2026-05-22,5230.0,22297350.0,7.193515704154008,-6.205673758865249,20.227272727272737,0.06092742788888113,0.06092742788888113,-8.95008605851979,-2.218114602587795,0,1.3372114200741756,1.2238044444045875,10.974358974358974,10.974358974358974,309,239,-8.95008605851979,-8.95008605851979,-8.95008605851979,0.599459642012834,2.397838568051336,7.193515704154008,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.14220276199962892,0,2026-08,2026,회피X,weekly_3
2026-03-20,037760,쎄니트,KOSDAQ,44.1,1930.0,pullback,50.5,4.7,0.0,100,70.1,97.5,0,0.0,0,22.6,25,100,True,0.28,0.0,0.63,0.0,0.857,,1925.67,1919.0,1905.1,False,진짜 지지,True,False,False,32.38341968911917,24.09326424870466,2026-05-22,2395.0,22795230.0,14.201183431952668,7.222222222222219,29.704301075268823,0.1251268955327945,0.1251268955327945,-0.20682523267838704,-0.20682523267838704,1,0.9906210224627627,1.4509674743264573,16.928657799274486,16.928657799274486,375,0,-0.20682523267838704,-0.20682523267838704,-0.20682523267838704,1.1834319526627224,4.7337278106508895,14.201183431952668,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.17767597777004102,0,2026-11,2026,회피X,weekly_3
2026-04-23,332370,아이디피,KOSDAQ,44.81,5340.0,pullback,40.0,8.2,23.0,100,54.4,99.2,0,0.0,15,19.2,25,100,True,0.49,2.3,0.19,0.42,0.83,,5273.33,5256.0,5260.0,False,보통 조정,True,True,False,2.621722846441954,-2.059925093632964,2026-05-22,5230.0,22876560.0,6.163021868787277,7.2289156626506035,19.596864501679722,0.025849816100226703,0.025849816100226703,-8.089500860585197,-1.1111111111111072,0,1.6765422662159222,2.665234089226212,23.28767123287671,23.28767123287671,367,297,-8.089500860585197,-8.089500860585197,-8.089500860585197,0.5135851557322731,2.0543406229290926,6.163021868787277,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.3231201910379765,0,2026-16,2026,회피X,weekly_3
2026-01-07,060560,HC홈센타,KOSDAQ,40.43,3745.0,pullback,40.0,7.4,0.0,100,33.6,97.3,0,0.0,15,21.7,50,70,True,0.44,-0.13,0.67,0.0,0.851,,3741.67,3737.0,3739.0,False,보통 조정,True,False,True,18.55807743658211,-22.563417890520697,2026-05-22,2900.0,23072945.0,7.46054519368724,-7.416563658838071,-24.343434343434346,0.15740273476948524,0.15740273476948524,-31.158088235294112,-2.6007802340702213,0,0.7305896296211059,1.014946752804022,20.15625,20.15625,68,352,-31.158088235294112,-31.158088235294112,-31.158088235294112,0.6217120994739367,2.4868483978957467,7.46054519368724,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,1,0,0,0,0.2842501398002083,0,2026-01,2026,회피X,weekly_3
2026-01-16,037760,쎄니트,KOSDAQ,44.13,1798.0,pullback,40.0,5.5,12.4,100,23.3,98.2,0,1.5,15,24.7,50,100,True,0.33,1.24,0.45,0.0,0.875,,1795.67,1783.8,1785.7,False,진짜 지지,True,False,True,42.10233592880979,33.2035595105673,2026-05-22,2395.0,24573266.0,6.833036244800961,4.5956951716114025,24.429065743944633,0.0792760328820746,0.0792760328820746,-3.3333333333333326,-3.3333333333333326,0,2.053053690370688,1.7369450622891944,16.17738913179263,16.17738913179263,325,25,-3.3333333333333326,-3.3333333333333326,-3.3333333333333326,0.5694196870667467,2.277678748266987,6.833036244800961,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.23950520169125766,0,2026-02,2026,회피X,weekly_3
2026-01-13,039340,한국경제TV,KOSDAQ,40.18,5590.0,pullback,40.0,5.4,7.2,75,33.4,89.7,0,0.0,30,19.0,50,100,True,0.32,0.72,2.57,0.0,0.828,MA120,5556.67,5504.0,5502.0,False,진짜 지지,True,False,True,10.912343470482998,-14.132379248658323,2026-05-22,4800.0,24992890.0,5.671077504725908,-7.755775577557755,-3.287197231833905,0.09787096805523243,0.09787096805523243,-13.33333333333333,-2.6132404181184676,0,1.617434895184623,1.345185666871275,13.214990138067062,13.214990138067062,76,182,-13.33333333333333,-13.33333333333333,-13.33333333333333,0.4725897920604923,1.8903591682419691,5.671077504725908,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.19067917251679767,0,2026-02,2026,회피X,weekly_3
2026-05-18,332370,아이디피,KOSDAQ,44.37,5350.0,pullback,50.9,10.1,1.9,100,36.8,94.7,0,55.5,15,18.1,50,70,True,0.61,0.38,1.33,2.5,0.821,,5323.33,5266.0,5255.0,False,보통 조정,True,False,True,1.3084112149532645,-2.242990654205612,2026-05-22,5230.0,25257350.0,2.8846153846153744,12.159329140461207,18.88888888888889,0.11129804923409965,0.11129804923409965,-7.91738382099828,-2.372262773722633,0,1.1958248948016774,2.629799581585686,25.11415525114155,25.11415525114155,376,322,-7.91738382099828,-7.91738382099828,-7.91738382099828,0.24038461538461453,0.9615384615384581,2.8846153846153744,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.31174759434853455,0,2026-20,2026,회피X,weekly_3
2026-01-05,060560,HC홈센타,KOSDAQ,45.4,3745.0,pullback,40.0,8.7,9.4,100,21.3,100.0,0,27.9,15,22.0,50,100,True,0.52,0.94,-0.13,0.71,0.853,,3735.0,3730.0,3726.5,False,보통 조정,True,False,True,18.55807743658211,-22.563417890520697,2026-05-22,2900.0,25424805.0,6.090651558073645,-6.374999999999997,-24.343434343434346,0.140382835675067,0.140382835675067,-31.53564899451554,-3.479381443298968,0,0.7351988059894733,1.0213373337702174,21.25,21.25,66,383,-31.53564899451554,-31.53564899451554,-31.53564899451554,0.5075542965061371,2.0302171860245486,6.090651558073645,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,1,0,0,0,0.29762490629099303,0,2026-01,2026,회피X,weekly_3
2026-05-14,109860,동일금속,KOSDAQ,43.46,7610.0,pullback,40.0,5.0,14.7,100,0.0,92.0,0,0.0,30,21.4,50,100,True,0.3,1.47,2.01,0.09,0.848,MA120,7506.67,7476.0,7482.0,False,진짜 지지,False,False,True,0.5256241787122251,-0.13140604467805073,2026-05-22,7600.0,25737020.0,-0.1312335958005284,-2.6854219948849067,-2.6854219948849067,0.006225701840349177,0.006225701840349177,-14.301801801801805,-10.259433962264152,0,0.8532816268314444,1.3752512160859192,21.142857142857142,21.142857142857142,71,247,-14.301801801801805,-14.301801801801805,-14.301801801801805,-0.010936132983377367,-0.04374453193350947,0.1312335958005284,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.24793192498800198,0,2026-19,2026,회피X,weekly_3
2026-03-06,037760,쎄니트,KOSDAQ,40.55,1834.0,pullback,40.0,6.2,0.0,75,50.4,96.3,0,79.6,15,21.0,50,70,True,0.37,-1.13,0.94,0.24,0.845,,1842.67,1842.0,1837.2,False,보통 조정,True,False,True,39.31297709923665,30.588876772082884,2026-05-22,2395.0,26105156.0,8.972073677956027,4.263786242183065,29.794762915782023,0.14020093508601297,0.14020093508601297,-1.3978494623655968,-1.3978494623655968,0,1.1500718726047436,1.5529220002776862,15.456238361266294,15.456238361266294,374,74,-1.3978494623655968,-1.3978494623655968,-1.3978494623655968,0.7476728064963356,2.9906912259853424,8.972073677956027,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.16172839865036892,0,2026-09,2026,회피X,weekly_3
2026-01-14,037760,쎄니트,KOSDAQ,45.34,1795.0,pullback,40.0,5.8,0.0,100,21.1,97.3,0,42.3,15,27.2,50,100,True,0.35,-0.22,0.67,0.25,0.895,,1775.67,1779.6,1785.3,False,보통 조정,True,False,True,42.33983286908079,33.42618384401115,2026-05-22,2395.0,26117250.0,5.899705014749257,3.5178777393310323,25.26168876482904,0.07360087310548868,0.07360087310548868,-3.4946236559139754,-3.4946236559139754,0,2.119955794007468,1.746586813150474,16.17738913179263,16.17738913179263,323,23,-3.4946236559139754,-3.4946236559139754,-3.4946236559139754,0.4916420845624381,1.9665683382497523,5.899705014749257,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.24446330935406554,0,2026-02,2026,회피X,weekly_3
2026-05-19,332370,아이디피,KOSDAQ,41.35,5300.0,pullback,40.0,11.0,0.0,100,24.0,89.1,0,32.8,15,18.1,50,70,True,0.66,-0.38,2.71,0.0,0.821,,5330.0,5294.0,5266.0,False,보통 조정,True,False,True,2.264150943396226,-1.3207547169811318,2026-05-22,5230.0,26727900.0,0.1890359168241984,8.163265306122458,19.909502262443436,0.1187776858167853,0.1187776858167853,-8.777969018932874,-3.284671532846717,0,1.1956764104599977,2.6328416746511483,25.11415525114155,25.11415525114155,358,323,-8.777969018932874,-8.777969018932874,-8.777969018932874,0.0157529930686832,0.0630119722747328,0.1890359168241984,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.3186449880350172,0,2026-20,2026,회피X,weekly_3
2026-04-27,332370,아이디피,KOSDAQ,44.37,5310.0,pullback,40.0,9.8,0.0,100,46.7,90.0,0,0.0,15,21.8,50,100,True,0.59,-2.21,2.51,0.0,0.851,,5323.33,5290.0,5278.0,False,진짜 지지,True,True,True,3.201506591337089,-1.5065913370998163,2026-05-22,5230.0,27542970.0,4.527559055118102,6.2000000000000055,23.344947735191646,0.03581314036281505,0.03581314036281505,-8.605851979345957,-2.209944751381221,0,1.5326466535705032,2.654696739158499,23.972602739726025,23.972602739726025,371,301,-8.605851979345957,-8.605851979345957,-8.605851979345957,0.3772965879265085,1.509186351706034,4.527559055118102,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.32744382558893537,0,2026-17,2026,회피X,weekly_3
2026-03-11,037760,쎄니트,KOSDAQ,41.41,1901.0,pullback,50.5,6.3,0.0,100,61.9,86.5,0,27.4,0,27.7,25,70,True,0.38,-0.68,3.37,0.0,0.9,,1878.33,1864.8,1848.3,False,보통 조정,True,False,False,34.40294581799053,25.98632298790111,2026-05-22,2395.0,27777412.0,12.219598583234937,8.257403189066048,33.59100491918483,0.1362085508953494,0.1362085508953494,-0.6792058516196464,-0.6792058516196464,0,1.1594911655502698,1.590519948438632,18.808193668528865,18.808193668528865,372,0,-0.6792058516196464,-0.6792058516196464,-0.6792058516196464,1.0182998819362448,4.073199527744979,12.219598583234937,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.19607164865533813,0,2026-10,2026,회피X,weekly_3
2026-04-14,053620,태양,KOSDAQ,44.9,7160.0,pullback,40.0,11.9,5.6,100,60.3,94.3,0,0.0,0,22.1,50,100,True,0.72,0.56,1.42,0.5,0.854,,7136.67,7124.0,7080.0,False,진짜 지지,True,False,True,2.9329608938547524,1.1173184357541999,2026-05-22,7240.0,32692560.0,13.650793650793647,10.83591331269349,11.353032659409013,0.22163849311096842,0.22163849311096842,-0.6934812760055475,-0.6934812760055475,0,1.1295980651518407,1.468068950999822,15.544871794871796,15.544871794871796,160,25,-0.6934812760055475,-0.6934812760055475,-0.6934812760055475,1.1375661375661372,4.550264550264549,13.650793650793647,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0.16256557728167226,0,2026-15,2026,회피X,weekly_3
